Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2,19,1,0,0,0.12089241797917427,-0.22413793103448276,-0.34503034901365703
3,19,1,0,0,0.44459315718583603,-0.055574555403556714,-0.5001677125893927
4,19,1,0,0,0.04668776079746073,-0.05196220930232548,-0.09864997009978621
1,19,1,0,0,0.01365533287260745,-0.07195562938315136,-0.08561096225575882
2,19,1,0,0,0.12089241797917427,-0.22413793103448276,-0.34503034901365703
3,19,1,0,0,0.44459315718583603,-0.055574555403556714,-0.5001677125893927
4,19,1,0,0,0.04668776079746073,-0.05196220930232548,-0.09864997009978621
1,18,1,0,0,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
3,18,1,0,0,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
1,18,1,0,0,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
3,18,1,0,1,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
1,18,1,-1,1,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
3,18,1,0,0,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2,17,1,0,0,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
1,17,1,1,1,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2,17,1,0,1,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2,17,1,0,1,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
1,17,1,1,1,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2,17,1,0,0,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,-1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,-1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,0,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,1,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,14,0,0,1,-0.34807708306876173,-0.2868949232585597,0.06118215981020203
3,14,0,0,1,0.028497185287269966,-0.2087374749498997,-0.23723466023716966
4,14,0,0,0,0.26117587367072714,-0.07831325301204817,-0.3394891266827753
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,1,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,1,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,11,1,-1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,1,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,1,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,1,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,1,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,1,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,1,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,0,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,0,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,1,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,-1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,1,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,1,1,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,1,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,11,2,0,1,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,1,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,12,2,1,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
