Year,Provider,Quarter,Members,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2019,48,4,12405,0.6713312148136904,2,0,0.989111111111111,0
2020,48,1,12437,0.6773094812664219,2,0,1.0474444444444444,0
2020,48,2,12641,0.6773094812664219,2,0,1.063,0
2020,48,3,12713,0.6773094812664219,2,0,1.073,0
2020,48,4,12878,0.6773094812664219,2,0,1.073,0
2021,48,1,12916,0.68,2,0,1.2198888888888888,0
2021,48,2,13224,0.68,2,0,1.2198888888888888,0
2021,48,3,13330,0.68,2,0,1.223111111111111,0
2021,48,4,13583,0.68,2,0,1.243111111111111,0
2022,48,1,13573,0.7071896748970845,2,1,1.266111111111111,1
2022,48,2,13738,0.7071896748970845,2,0,1.2705555555555554,0
2022,48,3,13761,0.7071896748970845,2,0,1.2568888888888887,0
2022,48,4,13877,0.7071896748970845,2,0,1.2568888888888887,0
2023,48,1,13840,0.7,2,1,1.4324444444444446,1
2023,48,2,14052,0.7,2,0,1.4324444444444446,0
2023,48,3,14071,0.7,2,0,1.426888888888889,0
2023,48,4,14211,0.7,2,0,1.4266666666666667,0
2024,48,1,14272,0.7,2,1,1.5899999999999999,0
2024,48,2,14409,0.7,2,0,1.5943333333333334,0
2024,48,3,14466,0.7,2,0,1.7106666666666668,0
2024,48,4,14635,0.7,2,0,1.9262222222222223,0
2025,48,1,14648,0.7078326024391381,2,1,2.954555555555556,0
2016,49,2,71108,0.9014188364762372,1,0,0.9503847932814461,0
2016,49,3,72097,0.9014188364762372,1,0,0.9537181266147794,0
2016,49,4,73233,0.9014188364762372,1,0,0.9537181266147794,0
2017,49,1,73447,0.9020278803635232,1,1,1.0081600672980178,0
2017,49,2,73726,0.9020278803635232,1,0,1.0159378450757957,0
2017,49,3,74367,0.9020278803635232,1,0,1.0226045117424623,0
2017,49,4,75271,0.9020278803635232,1,0,1.0226045117424623,0
2018,49,1,75503,0.902566990891408,1,1,1.0243353132477933,0
2018,49,2,75387,0.902566990891408,1,0,1.0221130910255714,1
2018,49,3,75440,0.902566990891408,1,0,1.0266686465811268,0
2018,49,4,75993,0.902566990891408,1,0,1.0266686465811268,0
2019,49,1,76114,0.9056825918163428,1,-1,0.9703333333333335,0
2019,49,2,76180,0.9056825918163428,1,0,0.9729259259259261,0
2019,49,3,76299,0.9056825918163428,1,0,0.9791111111111112,0
2019,49,4,77267,0.9056825918163428,1,0,0.9791111111111112,0
2020,49,1,77338,0.908073866356084,1,1,1.033,0
2020,49,2,76970,0.908073866356084,1,0,1.0485555555555557,1
2020,49,3,77214,0.908073866356084,1,0,1.0585555555555555,0
2020,49,4,77731,0.908073866356084,1,0,1.0585555555555555,0
2021,49,1,77480,0.92,1,1,1.2021111111111111,1
2021,49,2,76512,0.92,1,0,1.2021111111111111,1
2021,49,3,76167,0.92,1,0,1.2053333333333334,1
2021,49,4,76504,0.92,1,0,1.2253333333333334,0
2022,49,1,76139,0.9370132057115146,1,-1,1.26,1
2022,49,2,76246,0.9370132057115146,1,0,1.2644444444444445,0
2022,49,3,76380,0.9370132057115146,1,0,1.2507777777777778,0
2022,49,4,76559,0.9370132057115146,1,0,1.2507777777777778,0
2023,49,1,76265,0.94,1,0,1.4272222222222224,1
2023,49,2,76342,0.94,1,0,1.4272222222222224,0
2023,49,3,76290,0.94,1,0,1.4216666666666666,1
2023,49,4,76765,0.94,1,0,1.4214444444444443,0
2024,49,1,76809,0.95,1,1,1.5855555555555554,0
2024,49,2,76486,0.95,1,0,1.589888888888889,1
2024,49,3,76295,0.95,1,1,1.7016666666666667,1
2024,49,4,75861,0.95,1,0,1.9172222222222224,1
2025,49,1,75427,0.949161344697608,1,1,2.943333333333334,1
2016,50,2,12326,0.8611493296200733,2,0,0.9437181266147795,0
2016,50,3,12316,0.8611493296200733,2,0,0.9470514599481128,1
2016,50,4,12380,0.8611493296200733,2,0,0.9470514599481128,0
2017,50,1,12384,0.8714381755705911,2,0,1.004271178409129,0
2017,50,2,12352,0.8714381755705911,2,0,1.0120489561869068,1
2017,50,3,12380,0.8714381755705911,2,0,1.0187156228535734,0
2017,50,4,12395,0.8714381755705911,2,0,1.0187156228535734,0
2018,50,1,12393,0.8719633398629322,2,0,1.0232242021366824,1
2018,50,2,12400,0.8719633398629322,2,0,1.0210019799144603,0
2018,50,3,12410,0.8719633398629322,2,0,1.0255575354700157,0
2018,50,4,12494,0.8719633398629322,2,0,1.0255575354700157,0
2019,50,1,12477,0.8737831625767657,2,0,0.9681111111111113,1
2019,50,2,12501,0.8737831625767657,2,0,0.9707037037037038,0
2019,50,3,12530,0.8737831625767657,2,0,0.9768888888888889,0
2019,50,4,12615,0.8737831625767657,2,0,0.9768888888888889,0
2020,50,1,12623,0.8783896587392382,2,1,1.0318888888888889,0
2020,50,2,12500,0.8783896587392382,2,0,1.0474444444444446,1
2020,50,3,12493,0.8783896587392382,2,0,1.0574444444444444,1
2020,50,4,12534,0.8783896587392382,2,0,1.0574444444444444,0
2021,50,1,12523,0.89,2,0,1.2043333333333333,1
2021,50,2,12494,0.89,2,0,1.2043333333333333,1
2021,50,3,12502,0.89,2,0,1.2075555555555557,0
2021,50,4,12552,0.89,2,0,1.2275555555555555,0
2022,50,1,12516,0.8860277584107886,2,0,1.2583333333333333,1
2022,50,2,12529,0.8860277584107886,2,0,1.2627777777777778,0
2022,50,3,12522,0.8860277584107886,2,0,1.249111111111111,1
2022,50,4,12624,0.8860277584107886,2,0,1.249111111111111,0
2023,50,1,12591,0.86,2,0,1.4255555555555557,1
2023,50,2,12603,0.86,2,0,1.4255555555555557,0
2023,50,3,12639,0.86,2,0,1.4200000000000002,0
2023,50,4,12704,0.86,2,0,1.4197777777777778,0
2024,50,1,12752,0.86,2,0,1.5865555555555555,0
2024,50,2,12751,0.86,2,0,1.590888888888889,1
2024,50,3,12788,0.86,2,1,1.7038888888888888,0
2024,50,4,12877,0.86,2,0,1.9194444444444445,0
2025,50,1,12863,0.8421557606200274,2,1,2.95,1
2016,51,2,1561,0.9899371664212174,2,0,0.9459403488370017,1
2016,51,3,1566,0.9899371664212174,2,0,0.949273682170335,0
2016,51,4,1584,0.9899371664212174,2,0,0.949273682170335,0
2017,51,1,1574,1.027306175670925,2,0,1.0064934006313513,1
2017,51,2,1565,1.027306175670925,2,0,1.014271178409129,1
2017,51,3,1577,1.027306175670925,2,0,1.0209378450757955,0
2017,51,4,1582,1.027306175670925,2,0,1.0209378450757955,0
2018,51,1,1583,1.008061885944743,2,-1,1.0265575354700156,0
2018,51,2,1590,1.008061885944743,2,0,1.0243353132477935,0
2018,51,3,1588,1.008061885944743,2,0,1.0288908688033491,1
2018,51,4,1615,1.008061885944743,2,0,1.0288908688033491,0
2019,51,1,1616,1.039657190922973,2,-1,0.9725555555555556,0
2019,51,2,1615,1.039657190922973,2,0,0.9751481481481482,1
2019,51,3,1612,1.039657190922973,2,0,0.9813333333333333,1
2019,51,4,1633,1.039657190922973,2,0,0.9813333333333333,0
2020,51,1,1635,1.049564142682384,2,0,1.0396666666666665,0
2020,51,2,1638,1.049564142682384,2,0,1.0552222222222223,0
2020,51,3,1644,1.049564142682384,2,0,1.065222222222222,0
2020,51,4,1641,1.049564142682384,2,0,1.065222222222222,1
2021,51,1,1643,1.04,2,1,1.2076666666666667,0
2021,51,2,1641,1.04,2,0,1.2076666666666667,1
2021,51,3,1638,1.04,2,0,1.210888888888889,1
2021,51,4,1651,1.04,2,0,1.230888888888889,0
2022,51,1,1651,1.015579554534394,2,-1,1.265,0
2022,51,2,1648,1.015579554534394,2,0,1.2694444444444444,1
2022,51,3,1657,1.015579554534394,2,-1,1.266888888888889,0
2022,51,4,1703,1.015579554534394,2,0,1.266888888888889,0
2023,51,1,1705,1.07,2,1,1.4333333333333333,0
2023,51,2,1719,1.07,2,0,1.4333333333333333,0
2023,51,3,1713,1.07,2,0,1.4277777777777778,1
2023,51,4,1731,1.07,2,0,1.4275555555555555,0
2024,51,1,1743,1.07,2,1,1.5898888888888887,0
2024,51,2,1748,1.07,2,0,1.5942222222222222,0
2024,51,3,1750,1.07,2,0,1.7105555555555554,0
2024,51,4,1775,1.07,2,0,1.926111111111111,0
2025,51,1,1785,1.07352385529295,2,1,2.9533333333333336,0
2016,52,2,20564,0.8890288733332363,1,0,0.9460514599481128,0
2016,52,3,20564,0.8890288733332363,1,0,0.9493847932814461,0
2016,52,4,20564,0.8890288733332363,1,0,0.9493847932814461,0
2017,52,1,20817,0.9089846940832454,1,0,1.0066045117424622,0
2017,52,2,20817,0.9089846940832454,1,0,1.01438228952024,0
2017,52,3,20817,0.9089846940832454,1,0,1.0210489561869065,0
2017,52,4,20817,0.9089846940832454,1,0,1.0210489561869065,0
2018,52,1,20817,0.91996310832428,1,-1,1.0266686465811268,0
2018,52,2,20817,0.91996310832428,1,0,1.0244464243589047,0
2018,52,3,20817,0.91996310832428,1,0,1.0290019799144603,0
2018,52,4,20817,0.91996310832428,1,0,1.0290019799144603,0
2019,52,1,20817,0.9262842896903958,1,0,0.9715555555555557,0
2019,52,2,20817,0.9262842896903958,1,0,0.9741481481481483,0
2019,52,3,20817,0.9262842896903958,1,0,0.9803333333333334,0
2019,52,4,20817,0.9262842896903958,1,0,0.9803333333333334,0
2020,52,1,20817,0.9338567818591692,1,0,1.0386666666666666,0
2020,52,2,20920,0.9338567818591692,1,0,1.0542222222222224,0
2020,52,3,20920,0.9338567818591692,1,0,1.0642222222222222,0
2020,52,4,20920,0.9338567818591692,1,0,1.0642222222222222,0
2021,52,1,20920,0.94,1,0,1.211111111111111,0
2021,52,2,20920,0.94,1,0,1.211111111111111,0
2021,52,3,20920,0.94,1,0,1.2143333333333335,0
2021,52,4,20920,0.94,1,0,1.2343333333333333,0
2022,52,1,21010,0.9550540143623718,1,1,1.2617777777777777,0
2022,52,2,21010,0.9550540143623718,1,0,1.2662222222222221,0
2022,52,3,21010,0.9550540143623718,1,0,1.2525555555555554,0
2022,52,4,21010,0.9550540143623718,1,0,1.2525555555555554,0
2023,52,1,21010,0.96,1,1,1.4212222222222224,0
2023,52,2,21010,0.96,1,0,1.4212222222222224,0
2023,52,3,21010,0.96,1,0,1.4156666666666669,0
2023,52,4,21010,0.96,1,0,1.4154444444444445,0
2024,52,1,21010,0.96,1,0,1.582222222222222,0
2024,52,2,21010,0.96,1,0,1.5865555555555555,0
2024,52,3,21010,0.96,1,0,1.702888888888889,0
2024,52,4,21010,0.96,1,0,1.9184444444444444,0
2025,52,1,21010,0.9635810800577066,1,1,2.954555555555556,0
2016,53,2,66918,0.961905568740834,0,0,0.9514959043925574,0
2016,53,3,67305,0.961905568740834,0,0,0.9548292377258907,0
2016,53,4,67901,0.961905568740834,0,0,0.9548292377258907,0
2017,53,1,67891,0.9572462310322514,0,0,1.0120489561869068,1
2017,53,2,68006,0.9572462310322514,0,0,1.0198267339646845,0
2017,53,3,68095,0.9572462310322514,0,0,1.026493400631351,0
2017,53,4,68554,0.9572462310322514,0,0,1.026493400631351,0
2018,53,1,68305,0.9567517465587282,0,0,1.03100197991446,1
2018,53,2,68954,0.9567517465587282,0,0,1.028779757692238,0
2018,53,3,69384,0.9567517465587282,0,0,1.0333353132477936,0
2018,53,4,70131,0.9567517465587282,0,0,1.0333353132477936,0
2019,53,1,70204,0.9375514181176642,0,-1,0.9776666666666668,0
2019,53,2,73288,0.9375514181176642,0,0,0.9802592592592594,0
2019,53,3,74000,0.9375514181176642,0,0,0.9864444444444445,0
2019,53,4,76319,0.9375514181176642,0,0,0.9864444444444445,0
2020,53,1,77853,0.8564666983551927,0,0,1.0447777777777778,0
2020,53,2,87820,0.8564666983551927,0,0,1.0603333333333333,0
2020,53,3,94369,0.8564666983551927,0,0,1.0703333333333334,0
2020,53,4,101464,0.8564666983551927,0,0,1.0703333333333334,0
2021,53,1,107887,0.74,0,0,1.2172222222222222,0
2021,53,2,153307,0.74,0,0,1.2172222222222222,0
2021,53,3,163629,0.74,0,1,1.216,0
2021,53,4,168645,0.74,0,0,1.236,0
2022,53,1,171940,0.7350909640299006,0,0,1.2667777777777778,0
2022,53,2,186104,0.7350909640299006,0,0,1.2712222222222223,0
2022,53,3,192213,0.7350909640299006,0,0,1.2575555555555555,0
2022,53,4,198103,0.7350909640299006,0,0,1.2575555555555555,0
2023,53,1,202519,0.7,0,1,1.4333333333333333,0
2023,53,2,229846,0.7,0,0,1.4333333333333333,0
2023,53,3,239234,0.7,0,0,1.4277777777777778,0
2023,53,4,250751,0.7,0,0,1.4275555555555555,0
2024,53,1,261509,0.66,0,0,1.5943333333333332,0
2024,53,2,336297,0.66,0,0,1.5986666666666667,0
2024,53,3,355945,0.66,0,0,1.7149999999999999,0
2024,53,4,383962,0.66,0,0,1.9305555555555556,0
2025,53,1,418353,0.6253779519859399,0,1,2.960666666666667,0
2016,54,2,410235,0.936567143272536,0,0,0.9481625710592239,0
2016,54,3,412172,0.936567143272536,0,0,0.9514959043925572,0
2016,54,4,414740,0.936567143272536,0,0,0.9514959043925572,0
2017,54,1,415553,0.943007006291683,0,0,1.0087156228535732,0
2017,54,2,419468,0.943007006291683,0,0,1.016493400631351,0
2017,54,3,421810,0.943007006291683,0,0,1.0231600672980177,0
2017,54,4,425810,0.943007006291683,0,0,1.0231600672980177,0
2018,54,1,426352,0.9395998103639632,0,1,1.0232242021366824,0
2018,54,2,426291,0.9395998103639632,0,0,1.0210019799144603,1
2018,54,3,426841,0.9395998103639632,0,0,1.0255575354700157,0
2018,54,4,428749,0.9395998103639632,0,0,1.0255575354700157,0
2019,54,1,427861,0.9604203700755995,0,0,0.9681111111111113,1
2019,54,2,429080,0.9604203700755995,0,0,0.9707037037037038,0
2019,54,3,428465,0.9604203700755995,0,0,0.9768888888888889,1
2019,54,4,430262,0.9604203700755995,0,0,0.9768888888888889,0
2020,54,1,440005,0.965465200058125,0,0,1.0352222222222223,0
2020,54,2,430604,0.965465200058125,0,0,1.0507777777777778,1
2020,54,3,431414,0.965465200058125,0,0,1.0607777777777778,0
2020,54,4,432665,0.965465200058125,0,0,1.0607777777777778,0
2021,54,1,431837,0.99,0,0,1.2076666666666667,1
2021,54,2,433779,0.99,0,0,1.2076666666666667,0
2021,54,3,434268,0.99,0,1,1.2075555555555557,0
2021,54,4,434985,0.99,0,0,1.2275555555555555,0
2022,54,1,433857,0.9999084352542348,0,0,1.2583333333333333,1
2022,54,2,435568,0.9999084352542348,0,0,1.2627777777777778,0
2022,54,3,438157,0.9999084352542348,0,0,1.249111111111111,0
2022,54,4,441323,0.9999084352542348,0,0,1.249111111111111,0
2023,54,1,440234,1.01,0,1,1.4233333333333333,1
2023,54,2,439474,1.01,0,0,1.4233333333333333,1
2023,54,3,439864,1.01,0,0,1.4177777777777778,0
2023,54,4,440798,1.01,0,0,1.4175555555555555,0
2024,54,1,439171,1.03,0,0,1.5843333333333331,1
2024,54,2,438987,1.03,0,0,1.5886666666666664,1
2024,54,3,437445,1.03,0,1,1.6972222222222222,1
2024,54,4,434411,1.03,0,0,1.912777777777778,1
2025,54,1,426342,1.033060104204938,0,1,2.9422222222222225,1
2016,55,2,97705,0.8901227955335207,0,0,0.9459403488370017,0
2016,55,3,97768,0.8901227955335207,0,0,0.949273682170335,0
2016,55,4,98387,0.8901227955335207,0,0,0.949273682170335,0
2017,55,1,98561,0.8989310428449032,0,0,1.0064934006313513,0
2017,55,2,98721,0.8989310428449032,0,0,1.014271178409129,0
2017,55,3,98825,0.8989310428449032,0,0,1.0209378450757955,0
2017,55,4,99733,0.8989310428449032,0,0,1.0209378450757955,0
2018,55,1,99951,0.9003560653890065,0,0,1.0254464243589045,0
2018,55,2,100430,0.9003560653890065,0,0,1.0232242021366824,0
2018,55,3,100453,0.9003560653890065,0,0,1.027779757692238,0
2018,55,4,101172,0.9003560653890065,0,0,1.027779757692238,0
2019,55,1,101044,0.9183783945922044,0,-1,0.9714444444444446,1
2019,55,2,100771,0.9183783945922044,0,0,0.9740370370370371,1
2019,55,3,100769,0.9183783945922044,0,0,0.9802222222222222,1
2019,55,4,101590,0.9183783945922044,0,0,0.9802222222222222,0
2020,55,1,101484,0.9308572915861416,0,0,1.0385555555555555,1
2020,55,2,101692,0.9308572915861416,0,0,1.0541111111111112,0
2020,55,3,101983,0.9308572915861416,0,0,1.064111111111111,0
2020,55,4,102902,0.9308572915861416,0,0,1.064111111111111,0
2021,55,1,103157,0.95,0,0,1.2109999999999999,0
2021,55,2,105318,0.95,0,0,1.2109999999999999,0
2021,55,3,106441,0.95,0,0,1.2142222222222223,0
2021,55,4,107565,0.95,0,1,1.2175555555555555,0
2022,55,1,95725,0.9857689632751152,0,0,1.2483333333333333,1
2022,55,2,94430,0.9857689632751152,0,0,1.2527777777777778,1
2022,55,3,93893,0.9857689632751152,0,-1,1.2503333333333333,1
2022,55,4,94216,0.9857689632751152,0,0,1.2503333333333333,0
2023,55,1,93902,1.0,0,1,1.4234444444444445,1
2023,55,2,93455,1.0,0,0,1.4234444444444445,1
2023,55,3,93257,1.0,0,0,1.417888888888889,1
2023,55,4,93505,1.0,0,0,1.4176666666666666,0
2024,55,1,92780,1.03,0,1,1.5833333333333333,1
2024,55,2,92001,1.03,0,0,1.5876666666666668,1
2024,55,3,91954,1.03,0,1,1.6966666666666665,1
2024,55,4,90830,1.03,0,1,1.9044444444444446,1
2025,55,1,88383,1.048617863292948,0,0,2.9450000000000003,1
2016,56,2,118642,0.7642362390351608,2,0,0.9481625710592239,0
2016,56,3,119753,0.7642362390351608,2,0,0.9514959043925572,0
2016,56,4,122059,0.7642362390351608,2,0,0.9514959043925572,0
2017,56,1,122433,0.7649241399607737,2,0,1.0087156228535732,0
2017,56,2,123325,0.7649241399607737,2,0,1.016493400631351,0
2017,56,3,124413,0.7649241399607737,2,0,1.0231600672980177,0
2017,56,4,126594,0.7649241399607737,2,0,1.0231600672980177,0
2018,56,1,127394,0.7608973055467531,2,0,1.0276686465811267,0
2018,56,2,128805,0.7608973055467531,2,0,1.0254464243589045,0
2018,56,3,130021,0.7608973055467531,2,0,1.0300019799144602,0
2018,56,4,132243,0.7608973055467531,2,0,1.0300019799144602,0
2019,56,1,133086,0.7724078334689172,2,-1,0.9736666666666668,0
2019,56,2,134618,0.7724078334689172,2,0,0.9762592592592594,0
2019,56,3,135682,0.7724078334689172,2,0,0.9824444444444445,0
2019,56,4,137471,0.7724078334689172,2,0,0.9824444444444445,0
2020,56,1,137769,0.7721370698929795,2,0,1.0407777777777778,0
2020,56,2,139263,0.7721370698929795,2,0,1.0563333333333333,0
2020,56,3,139762,0.7721370698929795,2,0,1.0663333333333334,0
2020,56,4,141398,0.7721370698929795,2,0,1.0663333333333334,0
2021,56,1,141119,0.81,2,0,1.2132222222222222,1
2021,56,2,142547,0.81,2,0,1.2132222222222222,0
2021,56,3,143457,0.81,2,0,1.2164444444444444,0
2021,56,4,145102,0.81,2,0,1.2364444444444445,0
2022,56,1,145334,0.8158864782788261,2,-1,1.2727777777777778,0
2022,56,2,147667,0.8158864782788261,2,0,1.2772222222222223,0
2022,56,3,149963,0.8158864782788261,2,0,1.2635555555555555,0
2022,56,4,152325,0.8158864782788261,2,0,1.2635555555555555,0
2023,56,1,153616,0.79,2,0,1.44,0
2023,56,2,155786,0.79,2,0,1.44,0
2023,56,3,157658,0.79,2,0,1.4344444444444444,0
2023,56,4,160438,0.79,2,0,1.434222222222222,0
2024,56,1,161953,0.8,2,1,1.5943333333333332,0
2024,56,2,164312,0.8,2,0,1.5986666666666667,0
2024,56,3,166481,0.8,2,1,1.7105555555555554,0
2024,56,4,168944,0.8,2,0,1.926111111111111,0
2025,56,1,169633,0.7891496477447284,2,1,2.9488888888888893,0
2016,57,2,35000,0.7594529040028013,0,0,0.9464959043925573,0
2016,57,3,35276,0.7594529040028013,0,0,0.9498292377258906,0
2016,57,4,35859,0.7594529040028013,0,0,0.9498292377258906,0
2017,57,1,35287,0.7752658634362549,0,1,1.004493400631351,1
2017,57,2,35432,0.7752658634362549,0,0,1.012271178409129,0
2017,57,3,35391,0.7752658634362549,0,0,1.0189378450757955,1
2017,57,4,35624,0.7752658634362549,0,0,1.0189378450757955,0
2018,57,1,35520,0.7817328576839817,0,-1,1.0243353132477933,1
2018,57,2,35579,0.7817328576839817,0,0,1.0221130910255714,0
2018,57,3,35474,0.7817328576839817,0,0,1.0266686465811268,1
2018,57,4,35683,0.7817328576839817,0,0,1.0266686465811268,0
2019,57,1,35620,0.8110789257263068,0,-1,0.9703333333333335,1
2019,57,2,35630,0.8110789257263068,0,0,0.9729259259259261,0
2019,57,3,35487,0.8110789257263068,0,0,0.9791111111111112,1
2019,57,4,35783,0.8110789257263068,0,0,0.9791111111111112,0
2020,57,1,35644,0.8196391881011196,0,1,1.0357777777777777,1
2020,57,2,35459,0.8196391881011196,0,0,1.0513333333333335,1
2020,57,3,35540,0.8196391881011196,0,0,1.0613333333333332,0
2020,57,4,35701,0.8196391881011196,0,0,1.0613333333333332,0
2021,57,1,35712,0.86,0,0,1.208222222222222,0
2021,57,2,35757,0.86,0,0,1.208222222222222,0
2021,57,3,35753,0.86,0,0,1.2114444444444445,1
2021,57,4,36064,0.86,0,0,1.2314444444444443,0
2022,57,1,36021,0.880415215689074,0,-1,1.265,1
2022,57,2,36170,0.880415215689074,0,0,1.2694444444444444,0
2022,57,3,36244,0.880415215689074,0,0,1.2557777777777777,0
2022,57,4,36574,0.880415215689074,0,0,1.2557777777777777,0
2023,57,1,36670,0.87,0,1,1.4277777777777778,0
2023,57,2,36564,0.87,0,0,1.4277777777777778,1
2023,57,3,36592,0.87,0,0,1.4222222222222223,0
2023,57,4,36804,0.87,0,0,1.422,0
2024,57,1,36867,0.89,0,0,1.5887777777777776,0
2024,57,2,36902,0.89,0,0,1.5931111111111111,0
2024,57,3,37007,0.89,0,0,1.7094444444444443,0
2024,57,4,37305,0.89,0,1,1.912777777777778,0
2025,57,1,36851,0.8944665669705366,0,1,2.945555555555556,1
2016,58,2,781138,0.7178671561765938,0,1,0.9459403488370017,0
2016,58,3,776596,0.7178671561765938,0,0,0.949273682170335,1
2016,58,4,781196,0.7178671561765938,0,0,0.949273682170335,0
2017,58,1,774768,0.7284721590445672,0,0,1.0064934006313513,1
2017,58,2,776433,0.7284721590445672,0,0,1.014271178409129,0
2017,58,3,773438,0.7284721590445672,0,0,1.0209378450757955,1
2017,58,4,774458,0.7284721590445672,0,0,1.0209378450757955,0
2018,58,1,766998,0.7432177726617077,0,0,1.0254464243589045,1
2018,58,2,767293,0.7432177726617077,0,0,1.0232242021366824,0
2018,58,3,763269,0.7432177726617077,0,0,1.027779757692238,1
2018,58,4,763201,0.7432177726617077,0,0,1.027779757692238,1
2019,58,1,753565,0.7726822964014033,0,0,0.9703333333333335,1
2019,58,2,754250,0.7726822964014033,0,0,0.9729259259259261,0
2019,58,3,748148,0.7726822964014033,0,0,0.9791111111111112,1
2019,58,4,748126,0.7726822964014033,0,0,0.9791111111111112,1
2020,58,1,747233,0.7865590078537406,0,0,1.0374444444444444,1
2020,58,2,745036,0.7865590078537406,0,0,1.0530000000000002,1
2020,58,3,743757,0.7865590078537406,0,0,1.063,1
2020,58,4,746785,0.7865590078537406,0,0,1.063,0
2021,58,1,740453,0.82,0,1,1.2077777777777776,1
2021,58,2,730900,0.82,0,0,1.2077777777777776,1
2021,58,3,728412,0.82,0,0,1.2109999999999999,1
2021,58,4,732979,0.82,0,0,1.2309999999999999,0
2022,58,1,728783,0.8544892519611087,0,0,1.2617777777777777,1
2022,58,2,730669,0.8544892519611087,0,0,1.2662222222222221,0
2022,58,3,731189,0.8544892519611087,0,0,1.2525555555555554,0
2022,58,4,735243,0.8544892519611087,0,0,1.2525555555555554,0
2023,58,1,732932,0.86,0,1,1.4267777777777777,1
2023,58,2,732000,0.86,0,0,1.4267777777777777,1
2023,58,3,731243,0.86,0,0,1.4212222222222224,1
2023,58,4,734954,0.86,0,0,1.421,0
2024,58,1,732828,0.89,0,0,1.5877777777777775,1
2024,58,2,734657,0.89,0,0,1.592111111111111,0
2024,58,3,736418,0.89,0,0,1.7084444444444444,0
2024,58,4,742685,0.89,0,0,1.924,0
2025,58,1,742965,0.9040590559167282,0,1,2.937888888888889,0
2016,59,2,156551,0.8686206520365717,1,0,0.9481625710592239,0
2016,59,3,157896,0.8686206520365717,1,0,0.9514959043925572,0
2016,59,4,159357,0.8686206520365717,1,0,0.9514959043925572,0
2017,59,1,159703,0.864426889948548,1,0,1.0087156228535732,0
2017,59,2,160965,0.864426889948548,1,0,1.016493400631351,0
2017,59,3,161710,0.864426889948548,1,0,1.0231600672980177,0
2017,59,4,163028,0.864426889948548,1,0,1.0231600672980177,0
2018,59,1,163716,0.862744412273879,1,0,1.0276686465811267,0
2018,59,2,165046,0.862744412273879,1,0,1.0254464243589045,0
2018,59,3,165763,0.862744412273879,1,0,1.0300019799144602,0
2018,59,4,167226,0.862744412273879,1,0,1.0300019799144602,0
2019,59,1,167322,0.8724963748726184,1,0,0.9725555555555556,0
2019,59,2,168538,0.8724963748726184,1,0,0.9751481481481482,0
2019,59,3,169094,0.8724963748726184,1,0,0.9813333333333333,0
2019,59,4,169955,0.8724963748726184,1,0,0.9813333333333333,0
2020,59,1,169673,0.878836508823778,1,0,1.0396666666666665,1
2020,59,2,170619,0.878836508823778,1,0,1.0552222222222223,0
2020,59,3,171006,0.878836508823778,1,0,1.065222222222222,0
2020,59,4,171382,0.878836508823778,1,0,1.065222222222222,0
2021,59,1,171182,0.89,1,1,1.2087777777777777,1
2021,59,2,171345,0.89,1,0,1.2087777777777777,0
2021,59,3,171641,0.89,1,0,1.212,0
2021,59,4,172084,0.89,1,0,1.232,0
2022,59,1,171811,0.8944188644899177,1,0,1.2627777777777778,1
2022,59,2,172901,0.8944188644899177,1,0,1.2672222222222222,0
2022,59,3,173605,0.8944188644899177,1,0,1.2535555555555555,0
2022,59,4,174183,0.8944188644899177,1,0,1.2535555555555555,0
2023,59,1,174362,0.88,1,1,1.4266666666666667,0
2023,59,2,174931,0.88,1,0,1.4266666666666667,0
2023,59,3,175019,0.88,1,0,1.4211111111111112,0
2023,59,4,175619,0.88,1,0,1.4208888888888889,0
2024,59,1,175455,0.88,1,0,1.5876666666666666,1
2024,59,2,176327,0.88,1,0,1.592,0
2024,59,3,176715,0.88,1,0,1.7083333333333333,0
2024,59,4,177108,0.88,1,0,1.923888888888889,0
2025,59,1,176927,0.8754571534808744,1,1,2.9513333333333334,1
2016,60,2,66061,0.8391126460516318,0,0,0.9459403488370017,0
2016,60,3,66657,0.8391126460516318,0,0,0.949273682170335,0
2016,60,4,67575,0.8391126460516318,0,0,0.949273682170335,0
2017,60,1,67879,0.8441756237129985,0,1,1.004271178409129,0
2017,60,2,67787,0.8441756237129985,0,0,1.0120489561869068,1
2017,60,3,67863,0.8441756237129985,0,0,1.0187156228535734,0
2017,60,4,68351,0.8441756237129985,0,0,1.0187156228535734,0
2018,60,1,68423,0.8466961943388455,0,0,1.0232242021366824,0
2018,60,2,68628,0.8466961943388455,0,0,1.0210019799144603,0
2018,60,3,68705,0.8466961943388455,0,0,1.0255575354700157,0
2018,60,4,69179,0.8466961943388455,0,0,1.0255575354700157,0
2019,60,1,68982,0.8631349242049929,0,-1,0.9703333333333335,1
2019,60,2,69421,0.8631349242049929,0,0,0.9729259259259261,0
2019,60,3,69441,0.8631349242049929,0,0,0.9791111111111112,0
2019,60,4,69920,0.8631349242049929,0,0,0.9791111111111112,0
2020,60,1,69801,0.8704242150628113,0,1,1.0352222222222223,1
2020,60,2,69864,0.8704242150628113,0,0,1.0507777777777778,0
2020,60,3,70001,0.8704242150628113,0,0,1.0607777777777778,0
2020,60,4,70316,0.8704242150628113,0,0,1.0607777777777778,0
2021,60,1,70174,0.89,0,1,1.2065555555555554,1
