Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
2023,8,2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
2023,8,3,15,1,0,0,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
2023,8,4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
2024,8,1,14,1,0,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2024,8,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2024,8,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2024,8,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2025,8,1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2016,9,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2016,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2016,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2017,9,1,14,1,0,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2017,9,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2017,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2017,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2018,9,1,14,1,0,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2018,9,2,14,1,0,1,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2018,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2018,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2019,9,1,14,1,-1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2019,9,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2019,9,3,14,1,0,1,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2019,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2020,9,1,14,1,0,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2020,9,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2020,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2020,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2021,9,1,14,1,0,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2021,9,2,14,1,0,1,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2021,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2021,9,4,14,1,0,1,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2022,9,1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2022,9,2,14,1,0,1,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2022,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2022,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2023,9,1,14,1,1,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2023,9,2,14,1,0,1,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2023,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2023,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2024,9,1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2024,9,2,14,1,0,1,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2024,9,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2024,9,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2025,9,1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2016,10,2,19,1,0,0,0.12089241797917427,-0.22413793103448276,-0.34503034901365703
2016,10,3,19,1,0,0,0.44459315718583603,-0.055574555403556714,-0.5001677125893927
2016,10,4,19,1,0,0,0.04668776079746073,-0.05196220930232548,-0.09864997009978621
2017,10,1,19,1,0,0,0.01365533287260745,-0.07195562938315136,-0.08561096225575882
2017,10,2,19,1,0,0,0.12089241797917427,-0.22413793103448276,-0.34503034901365703
2017,10,3,19,1,0,0,0.44459315718583603,-0.055574555403556714,-0.5001677125893927
2017,10,4,19,1,0,0,0.04668776079746073,-0.05196220930232548,-0.09864997009978621
2018,10,1,18,1,0,0,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2018,10,2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
2018,10,3,18,1,0,0,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
2018,10,4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
2019,10,1,18,1,0,0,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2019,10,2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
2019,10,3,18,1,0,1,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
2019,10,4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
2020,10,1,18,1,-1,1,0.10713111451358859,-0.05986338330827423,-0.16699449782186282
2020,10,2,18,1,0,0,-0.2581946704775472,-0.22413793103448276,0.03405673944306442
2020,10,3,18,1,0,0,0.06917192474430511,-0.055574555403556714,-0.12474648014786183
2020,10,4,18,1,0,0,-0.05117759240883146,-0.05196220930232548,-0.0007846168934940168
2021,10,1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2021,10,2,17,1,0,0,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
2021,10,3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
2021,10,4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
2022,10,1,17,1,1,1,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2022,10,2,17,1,0,1,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
2022,10,3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
2022,10,4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
2023,10,1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2023,10,2,17,1,0,1,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
2023,10,3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
2023,10,4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
2024,10,1,17,1,1,1,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2024,10,2,17,1,0,0,-0.3712666439057698,-0.22413793103448276,0.14712871287128704
2024,10,3,17,1,0,0,0.2878100310159308,-0.055574555403556714,-0.3433845864194875
2024,10,4,17,1,0,0,0.04668776079746079,-0.05196220930232548,-0.09864997009978627
2025,10,1,17,1,1,0,0.14879758694499023,0.06318662468923142,-0.08561096225575882
2016,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2016,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2016,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2017,11,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2017,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2017,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2017,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2018,11,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2018,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2018,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2018,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2019,11,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,11,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2020,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2020,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2020,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2021,11,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2021,11,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2021,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2021,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2022,11,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2022,11,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2022,11,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2022,11,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2023,11,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,11,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,11,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,11,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,11,1,12,0,-1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2024,11,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2024,11,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2024,11,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2025,11,1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2016,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2016,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2016,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2017,12,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2017,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2017,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2017,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2018,12,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2018,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2018,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2018,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2019,12,1,16,0,-1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2019,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2019,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2019,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2020,12,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2020,12,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2020,12,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2020,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2021,12,1,16,0,0,0,0.0402447895999849,0.23045218130431677,0.19020739170433187
2021,12,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2021,12,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2021,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2022,12,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2022,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2022,12,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2022,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2023,12,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2023,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2023,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2023,12,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2024,12,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2024,12,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2024,12,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2024,12,4,16,0,1,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2025,12,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2016,13,2,14,0,0,1,-0.34807708306876173,-0.2868949232585597,0.06118215981020203
2016,13,3,14,0,0,1,0.028497185287269966,-0.2087374749498997,-0.23723466023716966
2016,13,4,14,0,0,0,0.26117587367072714,-0.07831325301204817,-0.3394891266827753
2017,13,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2017,13,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2017,13,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2017,13,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2018,13,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2018,13,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2018,13,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2018,13,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2019,13,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2019,13,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2019,13,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2019,13,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2020,13,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2020,13,2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
2020,13,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2020,13,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2021,13,1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2021,13,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2021,13,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2021,13,4,15,0,0,1,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2022,13,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2022,13,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2022,13,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2022,13,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2023,13,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2023,13,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2023,13,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2023,13,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2024,13,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2024,13,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2024,13,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2024,13,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2025,13,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2016,14,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2016,14,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2016,14,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2017,14,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2017,14,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2017,14,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2017,14,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2018,14,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2018,14,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2018,14,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2018,14,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2019,14,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,14,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,14,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,14,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,14,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2020,14,2,11,0,1,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2020,14,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2020,14,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2021,14,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2021,14,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2021,14,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2021,14,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2022,14,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,14,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,14,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,14,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,14,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,14,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,14,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,14,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,14,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2024,14,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2024,14,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2024,14,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2025,14,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2016,15,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2016,15,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2016,15,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2017,15,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2017,15,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2017,15,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2017,15,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2018,15,1,11,1,-1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2018,15,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2018,15,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2018,15,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2019,15,1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2019,15,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2019,15,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2019,15,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2020,15,1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2020,15,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2020,15,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2020,15,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2021,15,1,11,1,1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2021,15,2,11,1,0,1,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2021,15,3,11,1,0,1,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2021,15,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2022,15,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2022,15,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
