Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2023,53,1,0.7,0,1,1.4333333333333333,0
2023,53,2,0.7,0,0,1.4333333333333333,0
2023,53,3,0.7,0,0,1.4277777777777778,0
2023,53,4,0.7,0,0,1.4275555555555555,0
2024,53,1,0.66,0,0,1.5943333333333332,0
2024,53,2,0.66,0,0,1.5986666666666667,0
2024,53,3,0.66,0,0,1.7149999999999999,0
2024,53,4,0.66,0,0,1.9305555555555556,0
2025,53,1,0.6253779519859399,0,1,2.960666666666667,0
2016,54,2,0.936567143272536,0,0,0.9481625710592239,0
2016,54,3,0.936567143272536,0,0,0.9514959043925572,0
2016,54,4,0.936567143272536,0,0,0.9514959043925572,0
2017,54,1,0.943007006291683,0,0,1.0087156228535732,0
2017,54,2,0.943007006291683,0,0,1.016493400631351,0
2017,54,3,0.943007006291683,0,0,1.0231600672980177,0
2017,54,4,0.943007006291683,0,0,1.0231600672980177,0
2018,54,1,0.9395998103639632,0,1,1.0232242021366824,0
2018,54,2,0.9395998103639632,0,0,1.0210019799144603,1
2018,54,3,0.9395998103639632,0,0,1.0255575354700157,0
2018,54,4,0.9395998103639632,0,0,1.0255575354700157,0
2019,54,1,0.9604203700755995,0,0,0.9681111111111113,1
2019,54,2,0.9604203700755995,0,0,0.9707037037037038,0
2019,54,3,0.9604203700755995,0,0,0.9768888888888889,1
2019,54,4,0.9604203700755995,0,0,0.9768888888888889,0
2020,54,1,0.965465200058125,0,0,1.0352222222222223,0
2020,54,2,0.965465200058125,0,0,1.0507777777777778,1
2020,54,3,0.965465200058125,0,0,1.0607777777777778,0
2020,54,4,0.965465200058125,0,0,1.0607777777777778,0
2021,54,1,0.99,0,0,1.2076666666666667,1
2021,54,2,0.99,0,0,1.2076666666666667,0
2021,54,3,0.99,0,1,1.2075555555555557,0
2021,54,4,0.99,0,0,1.2275555555555555,0
2022,54,1,0.9999084352542348,0,0,1.2583333333333333,1
2022,54,2,0.9999084352542348,0,0,1.2627777777777778,0
2022,54,3,0.9999084352542348,0,0,1.249111111111111,0
2022,54,4,0.9999084352542348,0,0,1.249111111111111,0
2023,54,1,1.01,0,1,1.4233333333333333,1
2023,54,2,1.01,0,0,1.4233333333333333,1
2023,54,3,1.01,0,0,1.4177777777777778,0
2023,54,4,1.01,0,0,1.4175555555555555,0
2024,54,1,1.03,0,0,1.5843333333333331,1
2024,54,2,1.03,0,0,1.5886666666666664,1
2024,54,3,1.03,0,1,1.6972222222222222,1
2024,54,4,1.03,0,0,1.912777777777778,1
2025,54,1,1.033060104204938,0,1,2.9422222222222225,1
2016,55,2,0.8901227955335207,0,0,0.9459403488370017,0
2016,55,3,0.8901227955335207,0,0,0.949273682170335,0
2016,55,4,0.8901227955335207,0,0,0.949273682170335,0
2017,55,1,0.8989310428449032,0,0,1.0064934006313513,0
2017,55,2,0.8989310428449032,0,0,1.014271178409129,0
2017,55,3,0.8989310428449032,0,0,1.0209378450757955,0
2017,55,4,0.8989310428449032,0,0,1.0209378450757955,0
2018,55,1,0.9003560653890065,0,0,1.0254464243589045,0
2018,55,2,0.9003560653890065,0,0,1.0232242021366824,0
2018,55,3,0.9003560653890065,0,0,1.027779757692238,0
2018,55,4,0.9003560653890065,0,0,1.027779757692238,0
2019,55,1,0.9183783945922044,0,-1,0.9714444444444446,1
2019,55,2,0.9183783945922044,0,0,0.9740370370370371,1
2019,55,3,0.9183783945922044,0,0,0.9802222222222222,1
2019,55,4,0.9183783945922044,0,0,0.9802222222222222,0
2020,55,1,0.9308572915861416,0,0,1.0385555555555555,1
2020,55,2,0.9308572915861416,0,0,1.0541111111111112,0
2020,55,3,0.9308572915861416,0,0,1.064111111111111,0
2020,55,4,0.9308572915861416,0,0,1.064111111111111,0
2021,55,1,0.95,0,0,1.2109999999999999,0
2021,55,2,0.95,0,0,1.2109999999999999,0
2021,55,3,0.95,0,0,1.2142222222222223,0
2021,55,4,0.95,0,1,1.2175555555555555,0
2022,55,1,0.9857689632751152,0,0,1.2483333333333333,1
2022,55,2,0.9857689632751152,0,0,1.2527777777777778,1
2022,55,3,0.9857689632751152,0,-1,1.2503333333333333,1
2022,55,4,0.9857689632751152,0,0,1.2503333333333333,0
2023,55,1,1.0,0,1,1.4234444444444445,1
2023,55,2,1.0,0,0,1.4234444444444445,1
2023,55,3,1.0,0,0,1.417888888888889,1
2023,55,4,1.0,0,0,1.4176666666666666,0
2024,55,1,1.03,0,1,1.5833333333333333,1
2024,55,2,1.03,0,0,1.5876666666666668,1
2024,55,3,1.03,0,1,1.6966666666666665,1
2024,55,4,1.03,0,1,1.9044444444444446,1
2025,55,1,1.048617863292948,0,0,2.9450000000000003,1
2016,56,2,0.7642362390351608,2,0,0.9481625710592239,0
2016,56,3,0.7642362390351608,2,0,0.9514959043925572,0
2016,56,4,0.7642362390351608,2,0,0.9514959043925572,0
2017,56,1,0.7649241399607737,2,0,1.0087156228535732,0
2017,56,2,0.7649241399607737,2,0,1.016493400631351,0
2017,56,3,0.7649241399607737,2,0,1.0231600672980177,0
2017,56,4,0.7649241399607737,2,0,1.0231600672980177,0
2018,56,1,0.7608973055467531,2,0,1.0276686465811267,0
2018,56,2,0.7608973055467531,2,0,1.0254464243589045,0
2018,56,3,0.7608973055467531,2,0,1.0300019799144602,0
2018,56,4,0.7608973055467531,2,0,1.0300019799144602,0
2019,56,1,0.7724078334689172,2,-1,0.9736666666666668,0
2019,56,2,0.7724078334689172,2,0,0.9762592592592594,0
2019,56,3,0.7724078334689172,2,0,0.9824444444444445,0
2019,56,4,0.7724078334689172,2,0,0.9824444444444445,0
2020,56,1,0.7721370698929795,2,0,1.0407777777777778,0
2020,56,2,0.7721370698929795,2,0,1.0563333333333333,0
2020,56,3,0.7721370698929795,2,0,1.0663333333333334,0
2020,56,4,0.7721370698929795,2,0,1.0663333333333334,0
2021,56,1,0.81,2,0,1.2132222222222222,1
2021,56,2,0.81,2,0,1.2132222222222222,0
2021,56,3,0.81,2,0,1.2164444444444444,0
2021,56,4,0.81,2,0,1.2364444444444445,0
2022,56,1,0.8158864782788261,2,-1,1.2727777777777778,0
2022,56,2,0.8158864782788261,2,0,1.2772222222222223,0
2022,56,3,0.8158864782788261,2,0,1.2635555555555555,0
2022,56,4,0.8158864782788261,2,0,1.2635555555555555,0
2023,56,1,0.79,2,0,1.44,0
2023,56,2,0.79,2,0,1.44,0
2023,56,3,0.79,2,0,1.4344444444444444,0
2023,56,4,0.79,2,0,1.434222222222222,0
2024,56,1,0.8,2,1,1.5943333333333332,0
2024,56,2,0.8,2,0,1.5986666666666667,0
2024,56,3,0.8,2,1,1.7105555555555554,0
2024,56,4,0.8,2,0,1.926111111111111,0
2025,56,1,0.7891496477447284,2,1,2.9488888888888893,0
2016,57,2,0.7594529040028013,0,0,0.9464959043925573,0
2016,57,3,0.7594529040028013,0,0,0.9498292377258906,0
2016,57,4,0.7594529040028013,0,0,0.9498292377258906,0
2017,57,1,0.7752658634362549,0,1,1.004493400631351,1
2017,57,2,0.7752658634362549,0,0,1.012271178409129,0
2017,57,3,0.7752658634362549,0,0,1.0189378450757955,1
2017,57,4,0.7752658634362549,0,0,1.0189378450757955,0
2018,57,1,0.7817328576839817,0,-1,1.0243353132477933,1
2018,57,2,0.7817328576839817,0,0,1.0221130910255714,0
2018,57,3,0.7817328576839817,0,0,1.0266686465811268,1
2018,57,4,0.7817328576839817,0,0,1.0266686465811268,0
2019,57,1,0.8110789257263068,0,-1,0.9703333333333335,1
2019,57,2,0.8110789257263068,0,0,0.9729259259259261,0
2019,57,3,0.8110789257263068,0,0,0.9791111111111112,1
2019,57,4,0.8110789257263068,0,0,0.9791111111111112,0
2020,57,1,0.8196391881011196,0,1,1.0357777777777777,1
2020,57,2,0.8196391881011196,0,0,1.0513333333333335,1
2020,57,3,0.8196391881011196,0,0,1.0613333333333332,0
2020,57,4,0.8196391881011196,0,0,1.0613333333333332,0
2021,57,1,0.86,0,0,1.208222222222222,0
2021,57,2,0.86,0,0,1.208222222222222,0
2021,57,3,0.86,0,0,1.2114444444444445,1
2021,57,4,0.86,0,0,1.2314444444444443,0
2022,57,1,0.880415215689074,0,-1,1.265,1
2022,57,2,0.880415215689074,0,0,1.2694444444444444,0
2022,57,3,0.880415215689074,0,0,1.2557777777777777,0
2022,57,4,0.880415215689074,0,0,1.2557777777777777,0
2023,57,1,0.87,0,1,1.4277777777777778,0
2023,57,2,0.87,0,0,1.4277777777777778,1
2023,57,3,0.87,0,0,1.4222222222222223,0
2023,57,4,0.87,0,0,1.422,0
2024,57,1,0.89,0,0,1.5887777777777776,0
2024,57,2,0.89,0,0,1.5931111111111111,0
2024,57,3,0.89,0,0,1.7094444444444443,0
2024,57,4,0.89,0,1,1.912777777777778,0
2025,57,1,0.8944665669705366,0,1,2.945555555555556,1
2016,58,2,0.7178671561765938,0,1,0.9459403488370017,0
2016,58,3,0.7178671561765938,0,0,0.949273682170335,1
2016,58,4,0.7178671561765938,0,0,0.949273682170335,0
2017,58,1,0.7284721590445672,0,0,1.0064934006313513,1
2017,58,2,0.7284721590445672,0,0,1.014271178409129,0
2017,58,3,0.7284721590445672,0,0,1.0209378450757955,1
2017,58,4,0.7284721590445672,0,0,1.0209378450757955,0
2018,58,1,0.7432177726617077,0,0,1.0254464243589045,1
2018,58,2,0.7432177726617077,0,0,1.0232242021366824,0
2018,58,3,0.7432177726617077,0,0,1.027779757692238,1
2018,58,4,0.7432177726617077,0,0,1.027779757692238,1
2019,58,1,0.7726822964014033,0,0,0.9703333333333335,1
2019,58,2,0.7726822964014033,0,0,0.9729259259259261,0
2019,58,3,0.7726822964014033,0,0,0.9791111111111112,1
2019,58,4,0.7726822964014033,0,0,0.9791111111111112,1
2020,58,1,0.7865590078537406,0,0,1.0374444444444444,1
2020,58,2,0.7865590078537406,0,0,1.0530000000000002,1
2020,58,3,0.7865590078537406,0,0,1.063,1
2020,58,4,0.7865590078537406,0,0,1.063,0
2021,58,1,0.82,0,1,1.2077777777777776,1
2021,58,2,0.82,0,0,1.2077777777777776,1
2021,58,3,0.82,0,0,1.2109999999999999,1
2021,58,4,0.82,0,0,1.2309999999999999,0
2022,58,1,0.8544892519611087,0,0,1.2617777777777777,1
2022,58,2,0.8544892519611087,0,0,1.2662222222222221,0
2022,58,3,0.8544892519611087,0,0,1.2525555555555554,0
2022,58,4,0.8544892519611087,0,0,1.2525555555555554,0
2023,58,1,0.86,0,1,1.4267777777777777,1
2023,58,2,0.86,0,0,1.4267777777777777,1
2023,58,3,0.86,0,0,1.4212222222222224,1
2023,58,4,0.86,0,0,1.421,0
2024,58,1,0.89,0,0,1.5877777777777775,1
2024,58,2,0.89,0,0,1.592111111111111,0
2024,58,3,0.89,0,0,1.7084444444444444,0
2024,58,4,0.89,0,0,1.924,0
2025,58,1,0.9040590559167282,0,1,2.937888888888889,0
2016,59,2,0.8686206520365717,1,0,0.9481625710592239,0
2016,59,3,0.8686206520365717,1,0,0.9514959043925572,0
2016,59,4,0.8686206520365717,1,0,0.9514959043925572,0
2017,59,1,0.864426889948548,1,0,1.0087156228535732,0
2017,59,2,0.864426889948548,1,0,1.016493400631351,0
2017,59,3,0.864426889948548,1,0,1.0231600672980177,0
2017,59,4,0.864426889948548,1,0,1.0231600672980177,0
2018,59,1,0.862744412273879,1,0,1.0276686465811267,0
2018,59,2,0.862744412273879,1,0,1.0254464243589045,0
2018,59,3,0.862744412273879,1,0,1.0300019799144602,0
2018,59,4,0.862744412273879,1,0,1.0300019799144602,0
2019,59,1,0.8724963748726184,1,0,0.9725555555555556,0
2019,59,2,0.8724963748726184,1,0,0.9751481481481482,0
2019,59,3,0.8724963748726184,1,0,0.9813333333333333,0
2019,59,4,0.8724963748726184,1,0,0.9813333333333333,0
2020,59,1,0.878836508823778,1,0,1.0396666666666665,1
2020,59,2,0.878836508823778,1,0,1.0552222222222223,0
2020,59,3,0.878836508823778,1,0,1.065222222222222,0
2020,59,4,0.878836508823778,1,0,1.065222222222222,0
2021,59,1,0.89,1,1,1.2087777777777777,1
2021,59,2,0.89,1,0,1.2087777777777777,0
2021,59,3,0.89,1,0,1.212,0
2021,59,4,0.89,1,0,1.232,0
2022,59,1,0.8944188644899177,1,0,1.2627777777777778,1
2022,59,2,0.8944188644899177,1,0,1.2672222222222222,0
2022,59,3,0.8944188644899177,1,0,1.2535555555555555,0
2022,59,4,0.8944188644899177,1,0,1.2535555555555555,0
2023,59,1,0.88,1,1,1.4266666666666667,0
2023,59,2,0.88,1,0,1.4266666666666667,0
2023,59,3,0.88,1,0,1.4211111111111112,0
2023,59,4,0.88,1,0,1.4208888888888889,0
2024,59,1,0.88,1,0,1.5876666666666666,1
2024,59,2,0.88,1,0,1.592,0
2024,59,3,0.88,1,0,1.7083333333333333,0
2024,59,4,0.88,1,0,1.923888888888889,0
2025,59,1,0.8754571534808744,1,1,2.9513333333333334,1
2016,60,2,0.8391126460516318,0,0,0.9459403488370017,0
2016,60,3,0.8391126460516318,0,0,0.949273682170335,0
2016,60,4,0.8391126460516318,0,0,0.949273682170335,0
2017,60,1,0.8441756237129985,0,1,1.004271178409129,0
2017,60,2,0.8441756237129985,0,0,1.0120489561869068,1
2017,60,3,0.8441756237129985,0,0,1.0187156228535734,0
2017,60,4,0.8441756237129985,0,0,1.0187156228535734,0
2018,60,1,0.8466961943388455,0,0,1.0232242021366824,0
2018,60,2,0.8466961943388455,0,0,1.0210019799144603,0
2018,60,3,0.8466961943388455,0,0,1.0255575354700157,0
2018,60,4,0.8466961943388455,0,0,1.0255575354700157,0
2019,60,1,0.8631349242049929,0,-1,0.9703333333333335,1
2019,60,2,0.8631349242049929,0,0,0.9729259259259261,0
2019,60,3,0.8631349242049929,0,0,0.9791111111111112,0
2019,60,4,0.8631349242049929,0,0,0.9791111111111112,0
2020,60,1,0.8704242150628113,0,1,1.0352222222222223,1
2020,60,2,0.8704242150628113,0,0,1.0507777777777778,0
2020,60,3,0.8704242150628113,0,0,1.0607777777777778,0
2020,60,4,0.8704242150628113,0,0,1.0607777777777778,0
2021,60,1,0.89,0,1,1.2065555555555554,1
2021,60,2,0.89,0,0,1.2065555555555554,1
2021,60,3,0.89,0,0,1.2097777777777776,1
2021,60,4,0.89,0,0,1.2297777777777776,0
2022,60,1,0.9014722194591054,0,-1,1.2622222222222221,1
2022,60,2,0.9014722194591054,0,0,1.2666666666666666,0
2022,60,3,0.9014722194591054,0,0,1.253,0
2022,60,4,0.9014722194591054,0,0,1.253,0
2023,60,1,0.9,0,1,1.4277777777777778,0
2023,60,2,0.9,0,0,1.4277777777777778,0
2023,60,3,0.9,0,0,1.4222222222222223,0
2023,60,4,0.9,0,0,1.422,0
2024,60,1,0.91,0,1,1.5865555555555555,1
2024,60,2,0.91,0,0,1.590888888888889,0
2024,60,3,0.91,0,1,1.7005555555555556,0
2024,60,4,0.91,0,0,1.9161111111111113,0
2025,60,1,0.9126468900091952,0,1,2.9441111111111113,1
2016,61,2,1.123848256780286,0,0,0.9414959043925573,1
2016,61,3,1.123848256780286,0,0,0.9448292377258906,1
2016,61,4,1.123848256780286,0,0,0.9448292377258906,0
2017,61,1,1.13570402723201,0,0,1.0020489561869066,1
2017,61,2,1.13570402723201,0,0,1.0098267339646845,1
2017,61,3,1.13570402723201,0,0,1.016493400631351,1
2017,61,4,1.13570402723201,0,0,1.016493400631351,0
2018,61,1,1.138807768289121,0,0,1.02100197991446,1
2018,61,2,1.138807768289121,0,0,1.018779757692238,1
2018,61,3,1.138807768289121,0,0,1.0233353132477936,1
2018,61,4,1.138807768289121,0,0,1.0233353132477936,1
2019,61,1,1.154017395648864,0,0,0.965888888888889,1
2019,61,2,1.154017395648864,0,0,0.9684814814814816,0
2019,61,3,1.154017395648864,0,0,0.9746666666666667,1
2019,61,4,1.154017395648864,0,0,0.9746666666666667,0
2020,61,1,1.153722293384072,0,0,1.033,1
2020,61,2,1.153722293384072,0,0,1.0485555555555557,0
2020,61,3,1.153722293384072,0,0,1.0585555555555555,1
2020,61,4,1.153722293384072,0,0,1.0585555555555555,1
2021,61,1,1.16,0,0,1.2054444444444443,1
2021,61,2,1.16,0,0,1.2054444444444443,0
2021,61,3,1.16,0,0,1.2086666666666668,1
2021,61,4,1.16,0,0,1.2286666666666666,1
2022,61,1,1.163880139254498,0,0,1.2594444444444444,1
2022,61,2,1.163880139254498,0,0,1.2638888888888888,0
2022,61,3,1.163880139254498,0,0,1.2502222222222221,0
2022,61,4,1.163880139254498,0,0,1.2502222222222221,0
2023,61,1,1.17,0,1,1.4244444444444446,1
2023,61,2,1.17,0,0,1.4244444444444446,0
2023,61,3,1.17,0,0,1.4188888888888889,1
2023,61,4,1.17,0,0,1.4186666666666665,1
2024,61,1,1.17,0,0,1.5854444444444444,1
2024,61,2,1.17,0,0,1.589777777777778,0
2024,61,3,1.17,0,0,1.7061111111111111,1
2024,61,4,1.17,0,0,1.9216666666666669,1
2025,61,1,1.164807906732845,0,1,2.95,1
2016,62,2,0.7301904058226515,1,0,0.9470514599481128,0
2016,62,3,0.7301904058226515,1,0,0.9503847932814461,0
2016,62,4,0.7301904058226515,1,0,0.9503847932814461,0
2017,62,1,0.7557687235748868,1,1,1.0032711784091288,0
2017,62,2,0.7557687235748868,1,0,1.0110489561869067,1
2017,62,3,0.7557687235748868,1,0,1.0177156228535733,1
2017,62,4,0.7557687235748868,1,0,1.0177156228535733,0
2018,62,1,0.7572065654695085,1,0,1.0222242021366823,1
2018,62,2,0.7572065654695085,1,0,1.0200019799144602,1
2018,62,3,0.7572065654695085,1,0,1.0245575354700156,1
2018,62,4,0.7572065654695085,1,0,1.0245575354700156,0
2019,62,1,0.7810326161731236,1,-1,0.9697777777777777,1
2019,62,2,0.7810326161731236,1,0,0.9723703703703704,1
2019,62,3,0.7810326161731236,1,0,0.9785555555555555,1
2019,62,4,0.7810326161731236,1,0,0.9785555555555555,0
2020,62,1,0.7906745499417952,1,1,1.0354444444444444,1
2020,62,2,0.7906745499417952,1,0,1.051,1
2020,62,3,0.7906745499417952,1,0,1.061,0
2020,62,4,0.7906745499417952,1,0,1.061,0
2021,62,1,0.83,1,1,1.2065555555555554,1
2021,62,2,0.83,1,0,1.2065555555555554,0
2021,62,3,0.83,1,0,1.2097777777777776,0
2021,62,4,0.83,1,0,1.2297777777777776,0
2022,62,1,0.8777026732523129,1,0,1.2605555555555554,0
2022,62,2,0.8777026732523129,1,0,1.265,0
2022,62,3,0.8777026732523129,1,0,1.2513333333333332,0
2022,62,4,0.8777026732523129,1,0,1.2513333333333332,0
2023,62,1,0.89,1,1,1.4255555555555557,0
2023,62,2,0.89,1,0,1.4255555555555557,0
2023,62,3,0.89,1,0,1.4200000000000002,0
2023,62,4,0.89,1,0,1.4197777777777778,0
2024,62,1,0.92,1,1,1.582222222222222,0
2024,62,2,0.92,1,0,1.5865555555555555,0
2024,62,3,0.92,1,0,1.702888888888889,0
2024,62,4,0.92,1,0,1.9184444444444444,0
2025,62,1,0.9471515817702244,1,1,2.9483333333333337,0
2016,63,2,0.5425172357710412,0,0,0.9481625710592239,0
2016,63,3,0.5425172357710412,0,0,0.9514959043925572,0
2016,63,4,0.5425172357710412,0,0,0.9514959043925572,0
2017,63,1,0.5572155574328956,0,0,1.0087156228535732,0
2017,63,2,0.5572155574328956,0,0,1.016493400631351,0
2017,63,3,0.5572155574328956,0,0,1.0231600672980177,0
2017,63,4,0.5572155574328956,0,0,1.0231600672980177,0
2018,63,1,0.5625497144727419,0,0,1.0276686465811267,0
2018,63,2,0.5625497144727419,0,0,1.0254464243589045,0
2018,63,3,0.5625497144727419,0,0,1.0300019799144602,0
2018,63,4,0.5625497144727419,0,0,1.0300019799144602,0
2019,63,1,0.5743708300426924,0,-1,0.9736666666666668,0
2019,63,2,0.5743708300426924,0,0,0.9762592592592594,0
2019,63,3,0.5743708300426924,0,0,0.9824444444444445,0
2019,63,4,0.5743708300426924,0,0,0.9824444444444445,0
2020,63,1,0.5802542621835027,0,-1,1.0418888888888889,0
2020,63,2,0.5802542621835027,0,0,1.0574444444444444,0
2020,63,3,0.5802542621835027,0,0,1.0674444444444444,0
2020,63,4,0.5802542621835027,0,0,1.0674444444444444,0
2021,63,1,0.6,0,1,1.212111111111111,0
2021,63,2,0.6,0,0,1.212111111111111,0
2021,63,3,0.6,0,0,1.2153333333333334,0
2021,63,4,0.6,0,1,1.232,0
2022,63,1,0.6272849119249192,0,0,1.2627777777777778,0
2022,63,2,0.6272849119249192,0,0,1.2672222222222222,0
2022,63,3,0.6272849119249192,0,1,1.2503333333333333,0
2022,63,4,0.6272849119249192,0,0,1.2503333333333333,0
2023,63,1,0.61,0,1,1.4245555555555556,0
2023,63,2,0.61,0,0,1.4245555555555556,0
2023,63,3,0.61,0,0,1.419,0
2023,63,4,0.61,0,0,1.4187777777777777,0
2024,63,1,0.62,0,0,1.5855555555555554,0
2024,63,2,0.62,0,0,1.589888888888889,0
2024,63,3,0.62,0,0,1.7062222222222223,0
2024,63,4,0.62,0,0,1.9217777777777778,0
2025,63,1,0.6235739512509322,0,1,2.9450000000000003,0
2016,64,2,0.5734625142143804,2,0,0.947162571059224,0
2016,64,3,0.5734625142143804,2,0,0.9504959043925573,0
2016,64,4,0.5734625142143804,2,0,0.9504959043925573,0
2017,64,1,0.5694575773730768,2,0,1.0077156228535733,0
2017,64,2,0.5694575773730768,2,0,1.0154934006313512,0
2017,64,3,0.5694575773730768,2,0,1.0221600672980178,0
2017,64,4,0.5694575773730768,2,0,1.0221600672980178,0
2018,64,1,0.5744346372232083,2,0,1.0266686465811268,0
2018,64,2,0.5744346372232083,2,0,1.0244464243589047,0
2018,64,3,0.5744346372232083,2,0,1.0290019799144603,0
2018,64,4,0.5744346372232083,2,0,1.0290019799144603,0
2019,64,1,0.5751008504012042,2,-1,0.9721111111111113,0
2019,64,2,0.5751008504012042,2,0,0.9747037037037038,0
2019,64,3,0.5751008504012042,2,0,0.9808888888888889,0
2019,64,4,0.5751008504012042,2,0,0.9808888888888889,0
2020,64,1,0.5743654929601989,2,0,1.0392222222222223,0
2020,64,2,0.5743654929601989,2,0,1.0547777777777778,0
2020,64,3,0.5743654929601989,2,0,1.0647777777777778,1
2020,64,4,0.5743654929601989,2,0,1.0647777777777778,0
2021,64,1,0.57,2,1,1.2077777777777776,0
2021,64,2,0.57,2,0,1.2077777777777776,0
2021,64,3,0.57,2,0,1.2109999999999999,1
2021,64,4,0.57,2,0,1.2309999999999999,0
2022,64,1,0.5958756112306188,2,0,1.2617777777777777,0
2022,64,2,0.5958756112306188,2,0,1.2662222222222221,0
2022,64,3,0.5958756112306188,2,0,1.2525555555555554,0
2022,64,4,0.5958756112306188,2,0,1.2525555555555554,0
2023,64,1,0.58,2,1,1.4262222222222223,0
2023,64,2,0.58,2,0,1.4262222222222223,1
2023,64,3,0.58,2,0,1.4206666666666667,1
2023,64,4,0.58,2,0,1.4204444444444444,0
2024,64,1,0.58,2,0,1.587222222222222,1
2024,64,2,0.58,2,0,1.5915555555555556,0
2024,64,3,0.58,2,-1,1.7134444444444445,1
2024,64,4,0.58,2,0,1.929,0
2025,64,1,0.5818573493238106,2,0,2.9695555555555555,0
2016,65,2,0.7548083951890535,0,0,0.9459403488370017,1
2016,65,3,0.7548083951890535,0,0,0.949273682170335,0
2016,65,4,0.7548083951890535,0,0,0.949273682170335,0
2017,65,1,0.7727202930714372,0,0,1.0064934006313513,1
2017,65,2,0.7727202930714372,0,0,1.014271178409129,1
2017,65,3,0.7727202930714372,0,0,1.0209378450757955,1
2017,65,4,0.7727202930714372,0,0,1.0209378450757955,0
2018,65,1,0.7826013288294446,0,0,1.0254464243589045,1
2018,65,2,0.7826013288294446,0,0,1.0232242021366824,0
2018,65,3,0.7826013288294446,0,0,1.027779757692238,1
2018,65,4,0.7826013288294446,0,0,1.027779757692238,0
2019,65,1,0.8128747220847381,0,0,0.9703333333333335,1
2019,65,2,0.8128747220847381,0,0,0.9729259259259261,0
2019,65,3,0.8128747220847381,0,0,0.9791111111111112,1
2019,65,4,0.8128747220847381,0,0,0.9791111111111112,0
2020,65,1,0.8148815087000373,0,0,1.0374444444444444,1
2020,65,2,0.8148815087000373,0,0,1.0530000000000002,0
2020,65,3,0.8148815087000373,0,0,1.063,0
2020,65,4,0.8148815087000373,0,0,1.063,0
2021,65,1,0.84,0,0,1.2098888888888888,1
2021,65,2,0.84,0,0,1.2098888888888888,0
2021,65,3,0.84,0,0,1.2131111111111113,0
2021,65,4,0.84,0,0,1.233111111111111,0
2022,65,1,0.8645345737763208,0,0,1.2638888888888888,1
2022,65,2,0.8645345737763208,0,0,1.2683333333333333,0
2022,65,3,0.8645345737763208,0,0,1.2546666666666666,0
2022,65,4,0.8645345737763208,0,0,1.2546666666666666,0
2023,65,1,0.87,0,1,1.4288888888888889,1
2023,65,2,0.87,0,0,1.4288888888888889,0
2023,65,3,0.87,0,0,1.4233333333333333,0
2023,65,4,0.87,0,0,1.423111111111111,0
2024,65,1,0.89,0,1,1.5838888888888887,1
2024,65,2,0.89,0,0,1.5882222222222222,1
2024,65,3,0.89,0,0,1.7045555555555556,1
2024,65,4,0.89,0,1,1.912777777777778,0
2025,65,1,0.9000998828003782,0,1,2.9466666666666663,1
2016,66,2,0.939676662407737,1,0,0.9437181266147795,0
2016,66,3,0.939676662407737,1,0,0.9470514599481128,0
2016,66,4,0.939676662407737,1,0,0.9470514599481128,0
2017,66,1,0.9586085586093464,1,0,1.004271178409129,1
2017,66,2,0.9586085586093464,1,0,1.0120489561869068,0
2017,66,3,0.9586085586093464,1,0,1.0187156228535734,0
2017,66,4,0.9586085586093464,1,0,1.0187156228535734,0
2018,66,1,0.961817911529197,1,0,1.0232242021366824,1
2018,66,2,0.961817911529197,1,0,1.0210019799144603,0
2018,66,3,0.961817911529197,1,0,1.0255575354700157,1
2018,66,4,0.961817911529197,1,0,1.0255575354700157,0
2019,66,1,0.9820270256045094,1,0,0.9681111111111113,1
2019,66,2,0.9820270256045094,1,0,0.9707037037037038,0
2019,66,3,0.9820270256045094,1,0,0.9768888888888889,1
2019,66,4,0.9820270256045094,1,0,0.9768888888888889,0
2020,66,1,0.9914247629387068,1,0,1.0352222222222223,1
2020,66,2,0.9914247629387068,1,0,1.0507777777777778,0
2020,66,3,0.9914247629387068,1,0,1.0607777777777778,0
2020,66,4,0.9914247629387068,1,0,1.0607777777777778,0
2021,66,1,1.03,0,0,1.2076666666666667,1
2021,66,2,1.03,0,0,1.2076666666666667,0
2021,66,3,1.03,0,0,1.210888888888889,0
2021,66,4,1.03,0,0,1.230888888888889,0
2022,66,1,1.021940800714753,0,0,1.2616666666666667,1
2022,66,2,1.021940800714753,0,0,1.2661111111111112,0
2022,66,3,1.021940800714753,0,0,1.2524444444444445,0
2022,66,4,1.021940800714753,0,0,1.2524444444444445,0
2023,66,1,0.98,0,1,1.4255555555555557,0
2023,66,2,0.98,0,0,1.4255555555555557,0
2023,66,3,0.98,0,0,1.4200000000000002,0
2023,66,4,0.98,0,0,1.4197777777777778,0
2024,66,1,0.97,0,1,1.5854444444444444,1
2024,66,2,0.97,0,0,1.589777777777778,0
2024,66,3,0.97,0,1,1.6994444444444443,0
2024,66,4,0.97,0,1,1.9061111111111113,1
2025,66,1,0.9472848081125324,0,1,2.941111111111111,1
2016,67,2,1.031710813626998,1,0,0.9514959043925574,0
2016,67,3,1.031710813626998,1,0,0.9548292377258907,0
2016,67,4,1.031710813626998,1,0,0.9548292377258907,0
2017,67,1,1.024336261853561,1,1,1.0088267339646844,0
2017,67,2,1.024336261853561,1,0,1.0166045117424622,0
2017,67,3,1.024336261853561,1,0,1.0232711784091288,0
2017,67,4,1.024336261853561,1,0,1.0232711784091288,0
