,Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment,QuarterInt,ACR_next,treatment,CATE,Avg_ACR_Other_Providers
163,2021,AOK NORDWEST,1,2174680,1.3,1.04,Regional,2180446.0,0.9,0.0026444131154818,1,1,1.3,0,-0.0007331549319612,1.2076666666666669
164,2021,AOK NORDWEST,2,2175254,1.3,1.04,Regional,2174680.0,1.3,-0.0002639468795408,0,2,1.3,0,0.0053685041033052,1.2076666666666669
165,2021,AOK NORDWEST,3,2178976,1.3,1.04,Regional,2175254.0,1.3,-0.0017110645469448,0,3,1.3,0,0.0028358290683133,1.210888888888889
166,2021,AOK NORDWEST,4,2189567,1.3,1.04,Regional,2178976.0,1.3,-0.0048605399967691,0,4,1.7,1,-0.0005269917588435,1.230888888888889
167,2022,AOK NORDWEST,1,2184637,1.7,1.042417432381955,Regional,2189567.0,1.3,0.0022515867292482,1,1,1.7,0,-0.0014075302702996,1.257222222222222
168,2022,AOK NORDWEST,2,2183449,1.7,1.042417432381955,Regional,2184637.0,1.7,0.0005437974363704,0,2,1.7,0,-0.0063785559029851,1.2616666666666667
169,2022,AOK NORDWEST,3,2192135,1.7,1.042417432381955,Regional,2183449.0,1.7,-0.003978109861966,0,3,1.7,0,-0.0031301420153898,1.248
170,2022,AOK NORDWEST,4,2212035,1.7,1.042417432381955,Regional,2192135.0,1.7,-0.0090779080667933,0,4,1.89,1,-0.0213904685012254,1.248
171,2023,AOK NORDWEST,1,2214070,1.89,1.03,Regional,2212035.0,1.7,-0.0009199673603717,1,1,1.89,0,-0.0036228147208287,1.4223333333333334
172,2023,AOK NORDWEST,2,2211458,1.89,1.03,Regional,2214070.0,1.89,0.00117972783155,0,2,1.89,0,-0.0046707157724586,1.4223333333333334
173,2023,AOK NORDWEST,3,2212956,1.89,1.03,Regional,2211458.0,1.89,-0.000677381166633,0,3,1.89,0,-0.0007934735826114,1.416777777777778
174,2023,AOK NORDWEST,4,2223150,1.89,1.03,Regional,2212956.0,1.89,-0.0046065082179672,0,4,1.89,0,-0.0105347564549555,1.4165555555555556
175,2024,AOK NORDWEST,1,2217894,1.89,1.02,Regional,2223150.0,1.89,0.002364212941097,0,1,1.89,0,-0.003107907690675,1.5833333333333333
176,2024,AOK NORDWEST,2,2220857,1.89,1.02,Regional,2217894.0,1.89,-0.0013359520337761,0,2,1.89,0,0.0002500229019399,1.5876666666666668
177,2024,AOK NORDWEST,3,2222656,1.89,1.02,Regional,2220857.0,1.89,-0.0008100476527754,0,3,1.89,0,-0.000946604251585,1.7040000000000002
178,2024,AOK NORDWEST,4,2230644,1.89,1.02,Regional,2222656.0,1.89,-0.0035938984710184,0,4,2.79,1,-0.0134098675795449,1.919555555555556
179,2025,AOK NORDWEST,1,2224273,2.79,1.011771642118803,Regional,2230644.0,1.89,0.0028561258542376,1,1,,0,-0.0023651432062421,2.950111111111111
180,2016,AOK Niedersachsen,2,1888691,0.8,1.063945175749392,Regional,1863984.0,0.8,-0.0132549421025073,0,2,0.8,0,0.0081442881262685,0.949273682170335
181,2016,AOK Niedersachsen,3,1906807,0.8,1.063945175749392,Regional,1888691.0,0.8,-0.0095918284144944,0,3,0.8,0,0.0036161666582037,0.9526070155036684
182,2016,AOK Niedersachsen,4,1936325,0.8,1.063945175749392,Regional,1906807.0,0.8,-0.0154803291575917,0,4,0.8,0,0.0056745187759344,0.9526070155036684
183,2017,AOK Niedersachsen,1,1944730,0.8,1.046266756466885,Regional,1936325.0,0.8,-0.0043406969387886,0,1,0.8,0,0.002377612867121,1.0098267339646845
184,2017,AOK Niedersachsen,2,1969747,0.8,1.046266756466885,Regional,1944730.0,0.8,-0.0128639965445074,0,2,0.8,0,0.0085373151518371,1.0176045117424624
185,2017,AOK Niedersachsen,3,1995911,0.8,1.046266756466885,Regional,1969747.0,0.8,-0.013282924152188,0,3,0.8,0,0.0041470459153894,1.024271178409129
186,2017,AOK Niedersachsen,4,2028673,0.8,1.046266756466885,Regional,1995911.0,0.8,-0.0164145595670348,0,4,0.8,0,0.0057524967583567,1.024271178409129
187,2018,AOK Niedersachsen,1,2036313,0.8,1.018048633540471,Regional,2028673.0,0.8,-0.0037660086174558,0,1,0.8,0,0.0014234822774081,1.028779757692238
188,2018,AOK Niedersachsen,2,2056944,0.8,1.018048633540471,Regional,2036313.0,0.8,-0.0101315465746179,0,2,0.8,0,0.0079347431324514,1.0265575354700158
189,2018,AOK Niedersachsen,3,2078876,0.8,1.018048633540471,Regional,2056944.0,0.8,-0.0106624195894492,0,3,0.8,0,0.0037005126075945,1.0311130910255712
190,2018,AOK Niedersachsen,4,2106870,0.8,1.018048633540471,Regional,2078876.0,0.8,-0.0134659306278969,0,4,0.8,0,0.0108329114958382,1.0311130910255712
191,2019,AOK Niedersachsen,1,2110247,0.8,1.013637295802248,Regional,2106870.0,0.8,-0.0016028516234983,0,1,0.8,0,0.0009131622733872,0.9736666666666668
192,2019,AOK Niedersachsen,2,2129487,0.8,1.013637295802248,Regional,2110247.0,0.8,-0.0091174161129005,0,2,0.8,0,0.0064242363384362,0.9762592592592594
193,2019,AOK Niedersachsen,3,2139808,0.8,1.013637295802248,Regional,2129487.0,0.8,-0.0048467072116429,0,3,0.8,0,0.0026803933031642,0.9824444444444445
194,2019,AOK Niedersachsen,4,2162597,0.8,1.013637295802248,Regional,2139808.0,0.8,-0.0106500209364578,0,4,0.8,0,0.008465646104635,0.9824444444444445
195,2020,AOK Niedersachsen,1,2169859,0.8,0.9966027042431996,Regional,2162597.0,0.8,-0.0033579996642925,0,1,0.8,0,1.2695346196753373e-05,1.0407777777777778
196,2020,AOK Niedersachsen,2,2176463,0.8,0.9966027042431996,Regional,2169859.0,0.8,-0.0030435157307456,0,2,0.8,0,0.0055911733725685,1.0563333333333331
197,2020,AOK Niedersachsen,3,2186245,0.8,0.9966027042431996,Regional,2176463.0,0.8,-0.004494448102265,0,3,0.8,0,0.0012373711326192,1.0663333333333334
198,2020,AOK Niedersachsen,4,2197714,0.8,0.9966027042431996,Regional,2186245.0,0.8,-0.0052459811228842,0,4,1.3,1,0.0086458955641952,1.0663333333333334
199,2021,AOK Niedersachsen,1,2195736,1.3,0.99,Regional,2197714.0,0.8,0.0009000261180481,1,1,1.3,0,-0.000508589917294,1.2076666666666669
200,2021,AOK Niedersachsen,2,2200677,1.3,0.99,Regional,2195736.0,1.3,-0.0022502705243253,0,2,1.3,0,0.002131275573995,1.2076666666666669
201,2021,AOK Niedersachsen,3,2208038,1.3,0.99,Regional,2200677.0,1.3,-0.0033448797801767,0,3,1.3,0,-7.417507635403735e-05,1.210888888888889
202,2021,AOK Niedersachsen,4,2222917,1.3,0.99,Regional,2208038.0,1.3,-0.0067385615646107,0,4,1.3,0,-0.0027660015496559,1.230888888888889
203,2022,AOK Niedersachsen,1,2217425,1.3,0.9821441344481462,Regional,2222917.0,1.3,0.0024706275582938,0,1,1.3,0,-0.0017280167049474,1.2616666666666667
204,2022,AOK Niedersachsen,2,2226270,1.3,0.9821441344481462,Regional,2217425.0,1.3,-0.0039888609535835,0,2,1.3,0,0.0044405044253544,1.2661111111111112
205,2022,AOK Niedersachsen,3,2245540,1.3,0.9821441344481462,Regional,2226270.0,1.3,-0.0086557335812816,0,3,1.3,0,0.0015432144716007,1.2524444444444445
206,2022,AOK Niedersachsen,4,2273441,1.3,0.9821441344481462,Regional,2245540.0,1.3,-0.0124250737016486,0,4,1.5,1,-0.0134018547847816,1.2524444444444445
207,2023,AOK Niedersachsen,1,2277487,1.5,0.97,Regional,2273441.0,1.3,-0.0017796811089445,1,1,1.5,0,-0.0008187868799576,1.4266666666666667
208,2023,AOK Niedersachsen,2,2280121,1.5,0.97,Regional,2277487.0,1.5,-0.0011565378858364,0,2,1.5,0,0.0012576218297349,1.4266666666666667
209,2023,AOK Niedersachsen,3,2287800,1.5,0.97,Regional,2280121.0,1.5,-0.0033678037262057,0,3,1.5,0,-0.00091212545086,1.4211111111111112
210,2023,AOK Niedersachsen,4,2304556,1.5,0.97,Regional,2287800.0,1.5,-0.0073240667890549,0,4,1.5,0,-0.0129057954239111,1.4208888888888889
211,2024,AOK Niedersachsen,1,2301452,1.5,0.96,Regional,2304556.0,1.5,0.0013468971897406,0,1,1.5,0,-0.003427290631529,1.5876666666666666
212,2024,AOK Niedersachsen,2,2308466,1.5,0.96,Regional,2301452.0,1.5,-0.0030476412282333,0,2,1.5,0,0.0010500599277575,1.592
213,2024,AOK Niedersachsen,3,2313738,1.5,0.96,Regional,2308466.0,1.5,-0.0022837676621617,0,3,1.5,0,-0.0019340684492939,1.7083333333333333
214,2024,AOK Niedersachsen,4,2329966,1.5,0.96,Regional,2313738.0,1.5,-0.0070137586883216,0,4,2.7,1,-0.0157494342222762,1.923888888888889
215,2025,AOK Niedersachsen,1,2324317,2.7,0.9383369421761234,Regional,2329966.0,1.5,0.0024244988982671,1,1,,0,-0.0040616911230707,2.9511111111111115
216,2016,AOK Nordost,2,1458298,0.9,1.369873653319534,Regional,1448653.0,0.9,-0.0066579091059073,0,2,0.9,0,0.0038171034964396,0.948162571059224
217,2016,AOK Nordost,3,1463993,0.9,1.369873653319534,Regional,1458298.0,0.9,-0.0039052374754679,0,3,0.9,0,0.0014566679650657,0.9514959043925572
218,2016,AOK Nordost,4,1463824,0.9,1.369873653319534,Regional,1463993.0,0.9,0.0001154377104262,0,4,0.9,0,0.0085399975059605,0.9514959043925572
219,2017,AOK Nordost,1,1463445,0.9,1.336587241945729,Regional,1463824.0,0.9,0.0002589109073221,0,1,0.9,0,-0.0002053311228316,1.0087156228535732
220,2017,AOK Nordost,2,1466537,0.9,1.336587241945729,Regional,1463445.0,0.9,-0.002112822825593,0,2,0.9,0,0.003209463053209,1.016493400631351
221,2017,AOK Nordost,3,1471015,0.9,1.336587241945729,Regional,1466537.0,0.9,-0.003053451771077,0,3,0.9,0,0.001604312935732,1.0231600672980177
222,2017,AOK Nordost,4,1474816,0.9,1.336587241945729,Regional,1471015.0,0.9,-0.0025839301434723,0,4,0.9,0,0.0085147267397654,1.0231600672980177
223,2018,AOK Nordost,1,1471401,0.9,1.31108847659066,Regional,1474816.0,0.9,0.0023155430914771,0,1,0.9,0,-0.0020220268076975,1.0276686465811269
224,2018,AOK Nordost,2,1465949,0.9,1.31108847659066,Regional,1471401.0,0.9,0.0037053121480819,0,2,0.9,0,0.0009452233726188,1.0254464243589043
225,2018,AOK Nordost,3,1462532,0.9,1.31108847659066,Regional,1465949.0,0.9,0.0023309132855235,0,3,0.9,0,-0.0004316390150491,1.0300019799144602
226,2018,AOK Nordost,4,1460611,0.9,1.31108847659066,Regional,1462532.0,0.9,0.0013134755342105,0,4,0.9,0,0.0079486537472695,1.0300019799144602
227,2019,AOK Nordost,1,1458965,0.9,1.293967561066205,Regional,1460611.0,0.9,0.0011269256496082,0,1,0.9,0,-0.0005258369317829,0.9725555555555556
228,2019,AOK Nordost,2,1449306,0.9,1.293967561066205,Regional,1458965.0,0.9,0.0066204466865209,0,2,0.9,0,0.000949505896579,0.9751481481481482
229,2019,AOK Nordost,3,1442989,0.9,1.293967561066205,Regional,1449306.0,0.9,0.0043586378583956,0,3,0.9,0,0.0006235502082723,0.9813333333333332
230,2019,AOK Nordost,4,1443904,0.9,1.293967561066205,Regional,1442989.0,0.9,-0.0006341004678483,0,4,0.9,0,0.0266582036423569,0.9813333333333332
231,2020,AOK Nordost,1,1434236,0.9,1.26898359602194,Regional,1443904.0,0.9,0.0066957360046097,0,1,0.9,0,-0.0021544202902969,1.0396666666666663
232,2020,AOK Nordost,2,1427403,0.9,1.26898359602194,Regional,1434236.0,0.9,0.0047642089586372,0,2,0.9,0,0.0027075856060459,1.0552222222222225
233,2020,AOK Nordost,3,1427887,0.9,1.26898359602194,Regional,1427403.0,0.9,-0.0003390773313493,0,3,0.9,0,0.001466945594865,1.065222222222222
234,2020,AOK Nordost,4,1421611,0.9,1.26898359602194,Regional,1427887.0,0.9,0.0043953057910044,0,4,1.5,1,0.0296129590738732,1.065222222222222
235,2021,AOK Nordost,1,1412194,1.5,1.27,Regional,1421611.0,0.9,0.0066241749676951,1,1,1.5,0,-0.0016066649313067,1.2054444444444443
236,2021,AOK Nordost,2,1406573,1.5,1.27,Regional,1412194.0,1.5,0.0039803313142528,0,2,1.5,0,0.0029822920094921,1.2054444444444443
237,2021,AOK Nordost,3,1403338,1.5,1.27,Regional,1406573.0,1.5,0.0022999161792526,0,3,1.5,0,0.0032328058410281,1.2086666666666668
238,2021,AOK Nordost,4,1398366,1.5,1.27,Regional,1403338.0,1.5,0.0035429810922243,0,4,1.7,1,0.0213794020108464,1.2286666666666666
239,2022,AOK Nordost,1,1387304,1.7,1.230620465225294,Regional,1398366.0,1.5,0.0079106614434275,1,1,1.7,0,-0.0047895243238228,1.257222222222222
240,2022,AOK Nordost,2,1376822,1.7,1.230620465225294,Regional,1387304.0,1.7,0.0075556619169266,0,2,1.7,0,-0.0009642189042297,1.2616666666666667
241,2022,AOK Nordost,3,1377231,1.7,1.230620465225294,Regional,1376822.0,1.7,-0.0002970609127396,0,3,1.7,0,-0.0010090733961789,1.248
242,2022,AOK Nordost,4,1379836,1.7,1.230620465225294,Regional,1377231.0,1.7,-0.0018914764480323,0,4,1.9,1,0.0059810875276364,1.248
243,2023,AOK Nordost,1,1375153,1.9,1.24,Regional,1379836.0,1.7,0.0033938815917253,1,1,1.9,0,-0.0014225770533638,1.4222222222222225
244,2023,AOK Nordost,2,1364654,1.9,1.24,Regional,1375153.0,1.9,0.0076347868200847,0,2,1.9,0,0.0052679193954903,1.4222222222222225
245,2023,AOK Nordost,3,1364412,1.9,1.24,Regional,1364654.0,1.9,0.0001773343279688,0,3,1.9,0,0.0074418416282919,1.4166666666666667
246,2023,AOK Nordost,4,1360583,1.9,1.24,Regional,1364412.0,1.9,0.0028063370887972,0,4,2.7,1,0.0158606497816024,1.4164444444444444
247,2024,AOK Nordost,1,1352395,2.7,1.23,Regional,1360583.0,1.9,0.0060180084566689,1,1,2.7,0,0.0003633236444601,1.5743333333333334
248,2024,AOK Nordost,2,1329140,2.7,1.23,Regional,1352395.0,2.7,0.0171954199771516,0,2,2.7,0,-0.0025514593266016,1.5786666666666669
249,2024,AOK Nordost,3,1322743,2.7,1.23,Regional,1329140.0,2.7,0.0048128865281309,0,3,2.7,0,0.0046300198504622,1.695
250,2024,AOK Nordost,4,1315294,2.7,1.23,Regional,1322743.0,2.7,0.0056314794332685,0,4,3.5,1,0.0135467135182991,1.910555555555556
251,2025,AOK Nordost,1,1303932,3.5,1.215860851230609,Regional,1315294.0,2.7,0.0086383728656863,1,1,,0,-0.0044946577968052,2.9422222222222225
252,2016,AOK PLUS,2,2480076,0.3,1.116820794045733,Regional,2352660.0,0.3,-0.0541582719134936,0,2,0.3,0,-0.0368267871367655,0.9548292377258908
253,2016,AOK PLUS,3,2516830,0.3,1.116820794045733,Regional,2480076.0,0.3,-0.014819707138007,0,3,0.3,0,-0.0213200523116175,0.958162571059224
254,2016,AOK PLUS,4,2542862,0.3,1.116820794045733,Regional,2516830.0,0.3,-0.010343169781034,0,4,0.6,1,0.1199536322933808,0.958162571059224
255,2017,AOK PLUS,1,2553127,0.6,1.105734951421119,Regional,2542862.0,0.3,-0.0040367900420864,1,1,0.6,0,-0.0089635903501333,1.0120489561869068
256,2017,AOK PLUS,2,2570233,0.6,1.105734951421119,Regional,2553127.0,0.6,-0.006700019231319,0,2,0.6,0,0.004944379230383,1.0198267339646845
257,2017,AOK PLUS,3,2586786,0.6,1.105734951421119,Regional,2570233.0,0.6,-0.006440272146533,0,3,0.6,0,0.001006771706657,1.026493400631351
258,2017,AOK PLUS,4,2609792,0.6,1.105734951421119,Regional,2586786.0,0.6,-0.0088936618645686,0,4,0.6,0,0.0009171792479654,1.026493400631351
259,2018,AOK PLUS,1,2616069,0.6,1.092368356244685,Regional,2609792.0,0.6,-0.0024051725194958,0,1,0.6,0,0.0008146241501634,1.03100197991446
260,2018,AOK PLUS,2,2630126,0.6,1.092368356244685,Regional,2616069.0,0.6,-0.0053733292202919,0,2,0.6,0,0.004441057193223,1.028779757692238
261,2018,AOK PLUS,3,2644092,0.6,1.092368356244685,Regional,2630126.0,0.6,-0.0053100117636949,0,3,0.6,0,1.062777658338068e-06,1.0333353132477936
262,2018,AOK PLUS,4,2664626,0.6,1.092368356244685,Regional,2644092.0,0.6,-0.0077659930138588,0,4,0.6,0,-0.0001799598363803,1.0333353132477936
263,2019,AOK PLUS,1,2668330,0.6,1.087983700608281,Regional,2664626.0,0.6,-0.0013900637462818,0,1,0.6,0,0.0009782596892586,0.975888888888889
264,2019,AOK PLUS,2,2682834,0.6,1.087983700608281,Regional,2668330.0,0.6,-0.0054356095385503,0,2,0.6,0,0.0042672766978703,0.9784814814814816
265,2019,AOK PLUS,3,2688091,0.6,1.087983700608281,Regional,2682834.0,0.6,-0.0019594950712567,0,3,0.6,0,-0.0001938326776401,0.9846666666666668
266,2019,AOK PLUS,4,2706264,0.6,1.087983700608281,Regional,2688091.0,0.6,-0.0067605598173573,0,4,0.6,0,-0.0016533269987192,0.9846666666666668
267,2020,AOK PLUS,1,2707072,0.6,1.073183586159115,Regional,2706264.0,0.6,-0.0002985665847825,0,1,0.6,0,-0.0008568945027729,1.043
268,2020,AOK PLUS,2,2719981,0.6,1.073183586159115,Regional,2707072.0,0.6,-0.004768620856778,0,2,0.6,0,0.0039925181643321,1.0585555555555557
269,2020,AOK PLUS,3,2724756,0.6,1.073183586159115,Regional,2719981.0,0.6,-0.0017555269687545,0,3,0.6,0,0.0006168298190744,1.0685555555555557
270,2020,AOK PLUS,4,2733171,0.6,1.073183586159115,Regional,2724756.0,0.6,-0.0030883499293147,0,4,1.2,1,0.0015583978999947,1.0685555555555557
271,2021,AOK PLUS,1,2727491,1.2,1.07,Regional,2733171.0,0.6,0.0020781722036418,1,1,1.2,0,0.0001139606605068,1.2087777777777775
272,2021,AOK PLUS,2,2725215,1.2,1.07,Regional,2727491.0,1.2,0.0008344665481939,0,2,1.2,0,0.0033341178901408,1.2087777777777775
273,2021,AOK PLUS,3,2725336,1.2,1.07,Regional,2725215.0,1.2,-4.44001665923606e-05,0,3,1.2,0,-0.0018437960697683,1.212
274,2021,AOK PLUS,4,2734625,1.2,1.07,Regional,2725336.0,1.2,-0.0034083870759421,0,4,1.2,0,-0.0082106048230602,1.232
275,2022,AOK PLUS,1,2727865,1.2,1.050528103266891,Regional,2734625.0,1.2,0.0024720025597659,0,1,1.2,0,-0.0021829843888223,1.2627777777777778
276,2022,AOK PLUS,2,2730757,1.2,1.050528103266891,Regional,2727865.0,1.2,-0.0010601697664657,0,2,1.2,0,0.0030730798985482,1.2672222222222222
277,2022,AOK PLUS,3,2738785,1.2,1.050528103266891,Regional,2730757.0,1.2,-0.0029398441531047,0,3,1.2,0,-0.0012320420216316,1.2535555555555555
278,2022,AOK PLUS,4,2763693,1.2,1.050528103266891,Regional,2738785.0,1.2,-0.0090945437484139,0,4,1.5,1,-0.0091633190133085,1.2535555555555555
279,2023,AOK PLUS,1,2761837,1.5,1.07,Regional,2763693.0,1.2,0.0006715651847003,1,1,1.5,0,-0.0024817500213601,1.4266666666666667
280,2023,AOK PLUS,2,2758929,1.5,1.07,Regional,2761837.0,1.5,0.0010529223846302,0,2,1.5,0,-0.0007481992839719,1.4266666666666667
281,2023,AOK PLUS,3,2761444,1.5,1.07,Regional,2758929.0,1.5,-0.0009115856189122,0,3,1.5,0,-0.002664215881608,1.4211111111111112
282,2023,AOK PLUS,4,2773413,1.5,1.07,Regional,2761444.0,1.5,-0.0043343265335092,0,4,1.8,1,-0.0079578012951662,1.4208888888888889
283,2024,AOK PLUS,1,2767970,1.8,1.07,Regional,2773413.0,1.5,0.001962563815775,1,1,1.8,0,-0.0037095850026362,1.5843333333333331
284,2024,AOK PLUS,2,2765435,1.8,1.07,Regional,2767970.0,1.8,0.0009158336253644,0,2,1.8,0,-0.0051644074442655,1.5886666666666664
285,2024,AOK PLUS,3,2765543,1.8,1.07,Regional,2765435.0,1.8,-3.905353045723368e-05,0,3,1.8,0,-0.0027642571126256,1.7049999999999998
286,2024,AOK PLUS,4,2776009,1.8,1.07,Regional,2765543.0,1.8,-0.0037844285914194,0,4,3.1,1,-0.0064973635857743,1.920555555555556
287,2025,AOK PLUS,1,2767866,3.1,1.062356862755748,Regional,2776009.0,1.8,0.0029333478385696,1,1,,0,-0.0047231278321645,2.9466666666666663
288,2016,AOK Rheinland-Pfalz/Saarland,2,903821,1.1,1.181832262381888,Regional,896845.0,1.1,-0.0077783786495994,0,2,1.1,0,0.006500046222356,0.9459403488370016
289,2016,AOK Rheinland-Pfalz/Saarland,3,912884,1.1,1.181832262381888,Regional,903821.0,1.1,-0.0100274279973578,0,3,1.1,0,0.0016075185578329,0.949273682170335
290,2016,AOK Rheinland-Pfalz/Saarland,4,917139,1.1,1.181832262381888,Regional,912884.0,1.1,-0.0046610522256935,0,4,1.1,0,0.0013023931077882,0.949273682170335
291,2017,AOK Rheinland-Pfalz/Saarland,1,916047,1.1,1.174334748608961,Regional,917139.0,1.1,0.0011906592130527,0,1,1.1,0,-0.0020470392906533,1.0064934006313513
292,2017,AOK Rheinland-Pfalz/Saarland,2,923560,1.1,1.174334748608961,Regional,916047.0,1.1,-0.0082015442439088,0,2,1.1,0,0.0065685645745009,1.014271178409129
293,2017,AOK Rheinland-Pfalz/Saarland,3,926987,1.1,1.174334748608961,Regional,923560.0,1.1,-0.0037106414309844,0,3,1.1,0,0.0005280068177062,1.0209378450757955
294,2017,AOK Rheinland-Pfalz/Saarland,4,932552,1.1,1.174334748608961,Regional,926987.0,1.1,-0.0060033204349144,0,4,1.0,-1,,1.0209378450757955
295,2018,AOK Rheinland-Pfalz/Saarland,1,928780,1.0,1.138997259436982,Regional,932552.0,1.1,0.0040448146591289,0,1,1.0,0,-0.003719368975164,1.0265575354700156
296,2018,AOK Rheinland-Pfalz/Saarland,2,930808,1.0,1.138997259436982,Regional,928780.0,1.0,-0.0021835095501625,0,2,1.0,0,0.0049217858167196,1.0243353132477937
297,2018,AOK Rheinland-Pfalz/Saarland,3,932583,1.0,1.138997259436982,Regional,930808.0,1.0,-0.001906945363598,0,3,1.0,0,-0.0022693291163824,1.0288908688033491
298,2018,AOK Rheinland-Pfalz/Saarland,4,936742,1.0,1.138997259436982,Regional,932583.0,1.0,-0.0044596566739904,0,4,0.9,-1,,1.0288908688033491
299,2019,AOK Rheinland-Pfalz/Saarland,1,928096,0.9,1.140308847901973,Regional,936742.0,1.0,0.0092298626516159,0,1,0.9,0,-0.0048983774560047,0.9725555555555556
300,2019,AOK Rheinland-Pfalz/Saarland,2,932930,0.9,1.140308847901973,Regional,928096.0,0.9,-0.0052085129124573,0,2,0.9,0,0.0041779744696703,0.9751481481481482
301,2019,AOK Rheinland-Pfalz/Saarland,3,924941,0.9,1.140308847901973,Regional,932930.0,0.9,0.0085633434448458,0,3,0.9,0,-0.0038208800818099,0.9813333333333332
302,2019,AOK Rheinland-Pfalz/Saarland,4,928199,0.9,1.140308847901973,Regional,924941.0,0.9,-0.0035223868333223,0,4,0.9,0,0.0055495937152023,0.9813333333333332
303,2020,AOK Rheinland-Pfalz/Saarland,1,920939,0.9,1.125520928959615,Regional,928199.0,0.9,0.007821598601162,0,1,0.9,0,-0.0061845156497335,1.0396666666666663
304,2020,AOK Rheinland-Pfalz/Saarland,2,927185,0.9,1.125520928959615,Regional,920939.0,0.9,-0.0067822081592809,0,2,0.9,0,0.0035795263704632,1.0552222222222225
305,2020,AOK Rheinland-Pfalz/Saarland,3,928779,0.9,1.125520928959615,Regional,927185.0,0.9,-0.0017191822559683,0,3,0.9,0,-0.0018635116811531,1.065222222222222
306,2020,AOK Rheinland-Pfalz/Saarland,4,928945,0.9,1.125520928959615,Regional,928779.0,0.9,-0.0001787292779014,0,4,0.9,0,0.00243989799647,1.065222222222222
307,2021,AOK Rheinland-Pfalz/Saarland,1,921757,0.9,1.1,Regional,928945.0,0.9,0.0077378100963996,0,1,0.9,0,-0.0053843105598475,1.212111111111111
308,2021,AOK Rheinland-Pfalz/Saarland,2,922951,0.9,1.1,Regional,921757.0,0.9,-0.0012953522457654,0,2,0.9,0,0.0040312354196808,1.212111111111111
309,2021,AOK Rheinland-Pfalz/Saarland,3,925042,0.9,1.1,Regional,922951.0,0.9,-0.0022655590600151,0,3,0.9,0,-0.0004533737645823,1.2153333333333334
310,2021,AOK Rheinland-Pfalz/Saarland,4,926150,0.9,1.1,Regional,925042.0,0.9,-0.0011977834519946,0,4,1.3,1,0.0105570465441199,1.2353333333333332
311,2022,AOK Rheinland-Pfalz/Saarland,1,919178,1.3,1.078531375765454,Regional,926150.0,0.9,0.0075279382389461,1,1,1.3,0,-0.0049457257885505,1.2616666666666667
312,2022,AOK Rheinland-Pfalz/Saarland,2,921856,1.3,1.078531375765454,Regional,919178.0,1.3,-0.0029134726897293,0,2,1.3,0,0.0056256251366258,1.2661111111111112
313,2022,AOK Rheinland-Pfalz/Saarland,3,928871,1.3,1.078531375765454,Regional,921856.0,1.3,-0.0076096483615662,0,3,1.3,0,0.0010198004862423,1.2524444444444445
314,2022,AOK Rheinland-Pfalz/Saarland,4,936028,1.3,1.078531375765454,Regional,928871.0,1.3,-0.0077050526930004,0,4,1.8,1,-0.0063038990027408,1.2524444444444445
