Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment
2023,AOK Nordost,3,1364412,1.9,1.24,Regional,1364654.0,1.9,0.0001773343279688478,0
2023,AOK Nordost,4,1360583,1.9,1.24,Regional,1364412.0,1.9,0.0028063370887972255,0
2024,AOK Nordost,1,1352395,2.7,1.23,Regional,1360583.0,1.9,0.006018008456668942,1
2024,AOK Nordost,2,1329140,2.7,1.23,Regional,1352395.0,2.7,0.017195419977151644,0
2024,AOK Nordost,3,1322743,2.7,1.23,Regional,1329140.0,2.7,0.004812886528130972,0
2024,AOK Nordost,4,1315294,2.7,1.23,Regional,1322743.0,2.7,0.005631479433268594,0
2025,AOK Nordost,1,1303932,3.5,1.215860851230609,Regional,1315294.0,2.7,0.008638372865686302,1
2016,AOK PLUS,2,2480076,0.3,1.116820794045733,Regional,2352660.0,0.3,-0.054158271913493664,0
2016,AOK PLUS,3,2516830,0.3,1.116820794045733,Regional,2480076.0,0.3,-0.01481970713800706,0
2016,AOK PLUS,4,2542862,0.3,1.116820794045733,Regional,2516830.0,0.3,-0.010343169781034079,0
2017,AOK PLUS,1,2553127,0.6,1.105734951421119,Regional,2542862.0,0.3,-0.004036790042086436,1
2017,AOK PLUS,2,2570233,0.6,1.105734951421119,Regional,2553127.0,0.6,-0.006700019231319084,0
2017,AOK PLUS,3,2586786,0.6,1.105734951421119,Regional,2570233.0,0.6,-0.006440272146533019,0
2017,AOK PLUS,4,2609792,0.6,1.105734951421119,Regional,2586786.0,0.6,-0.008893661864568619,0
2018,AOK PLUS,1,2616069,0.6,1.092368356244685,Regional,2609792.0,0.6,-0.0024051725194958067,0
2018,AOK PLUS,2,2630126,0.6,1.092368356244685,Regional,2616069.0,0.6,-0.005373329220291973,0
2018,AOK PLUS,3,2644092,0.6,1.092368356244685,Regional,2630126.0,0.6,-0.005310011763694971,0
2018,AOK PLUS,4,2664626,0.6,1.092368356244685,Regional,2644092.0,0.6,-0.007765993013858822,0
2019,AOK PLUS,1,2668330,0.6,1.087983700608281,Regional,2664626.0,0.6,-0.001390063746281842,0
2019,AOK PLUS,2,2682834,0.6,1.087983700608281,Regional,2668330.0,0.6,-0.005435609538550329,0
2019,AOK PLUS,3,2688091,0.6,1.087983700608281,Regional,2682834.0,0.6,-0.0019594950712567383,0
2019,AOK PLUS,4,2706264,0.6,1.087983700608281,Regional,2688091.0,0.6,-0.006760559817357374,0
2020,AOK PLUS,1,2707072,0.6,1.073183586159115,Regional,2706264.0,0.6,-0.00029856658478256374,0
2020,AOK PLUS,2,2719981,0.6,1.073183586159115,Regional,2707072.0,0.6,-0.0047686208567780984,0
2020,AOK PLUS,3,2724756,0.6,1.073183586159115,Regional,2719981.0,0.6,-0.0017555269687545613,0
2020,AOK PLUS,4,2733171,0.6,1.073183586159115,Regional,2724756.0,0.6,-0.0030883499293147716,0
2021,AOK PLUS,1,2727491,1.2,1.07,Regional,2733171.0,0.6,0.0020781722036418504,1
2021,AOK PLUS,2,2725215,1.2,1.07,Regional,2727491.0,1.2,0.0008344665481939262,0
2021,AOK PLUS,3,2725336,1.2,1.07,Regional,2725215.0,1.2,-4.44001665923606e-05,0
2021,AOK PLUS,4,2734625,1.2,1.07,Regional,2725336.0,1.2,-0.003408387075942196,0
2022,AOK PLUS,1,2727865,1.2,1.050528103266891,Regional,2734625.0,1.2,0.002472002559765964,0
2022,AOK PLUS,2,2730757,1.2,1.050528103266891,Regional,2727865.0,1.2,-0.001060169766465716,0
2022,AOK PLUS,3,2738785,1.2,1.050528103266891,Regional,2730757.0,1.2,-0.0029398441531047984,0
2022,AOK PLUS,4,2763693,1.2,1.050528103266891,Regional,2738785.0,1.2,-0.009094543748413987,0
2023,AOK PLUS,1,2761837,1.5,1.07,Regional,2763693.0,1.2,0.0006715651847003267,1
2023,AOK PLUS,2,2758929,1.5,1.07,Regional,2761837.0,1.5,0.0010529223846302298,0
2023,AOK PLUS,3,2761444,1.5,1.07,Regional,2758929.0,1.5,-0.0009115856189122663,0
2023,AOK PLUS,4,2773413,1.5,1.07,Regional,2761444.0,1.5,-0.00433432653350928,0
2024,AOK PLUS,1,2767970,1.8,1.07,Regional,2773413.0,1.5,0.0019625638157750036,1
2024,AOK PLUS,2,2765435,1.8,1.07,Regional,2767970.0,1.8,0.0009158336253644368,0
2024,AOK PLUS,3,2765543,1.8,1.07,Regional,2765435.0,1.8,-3.9053530457233674e-05,0
2024,AOK PLUS,4,2776009,1.8,1.07,Regional,2765543.0,1.8,-0.0037844285914194788,0
2025,AOK PLUS,1,2767866,3.1,1.062356862755748,Regional,2776009.0,1.8,0.0029333478385696874,1
2016,AOK Rheinland-Pfalz/Saarland,2,903821,1.1,1.181832262381888,Regional,896845.0,1.1,-0.007778378649599429,0
2016,AOK Rheinland-Pfalz/Saarland,3,912884,1.1,1.181832262381888,Regional,903821.0,1.1,-0.010027427997357884,0
2016,AOK Rheinland-Pfalz/Saarland,4,917139,1.1,1.181832262381888,Regional,912884.0,1.1,-0.0046610522256935166,0
2017,AOK Rheinland-Pfalz/Saarland,1,916047,1.1,1.174334748608961,Regional,917139.0,1.1,0.0011906592130527653,0
2017,AOK Rheinland-Pfalz/Saarland,2,923560,1.1,1.174334748608961,Regional,916047.0,1.1,-0.008201544243908883,0
2017,AOK Rheinland-Pfalz/Saarland,3,926987,1.1,1.174334748608961,Regional,923560.0,1.1,-0.0037106414309844515,0
2017,AOK Rheinland-Pfalz/Saarland,4,932552,1.1,1.174334748608961,Regional,926987.0,1.1,-0.006003320434914405,0
2018,AOK Rheinland-Pfalz/Saarland,1,928780,1.0,1.138997259436982,Regional,932552.0,1.1,0.0040448146591289275,0
2018,AOK Rheinland-Pfalz/Saarland,2,930808,1.0,1.138997259436982,Regional,928780.0,1.0,-0.002183509550162579,0
2018,AOK Rheinland-Pfalz/Saarland,3,932583,1.0,1.138997259436982,Regional,930808.0,1.0,-0.0019069453635980782,0
2018,AOK Rheinland-Pfalz/Saarland,4,936742,1.0,1.138997259436982,Regional,932583.0,1.0,-0.0044596566739904114,0
2019,AOK Rheinland-Pfalz/Saarland,1,928096,0.9,1.140308847901973,Regional,936742.0,1.0,0.00922986265161592,0
2019,AOK Rheinland-Pfalz/Saarland,2,932930,0.9,1.140308847901973,Regional,928096.0,0.9,-0.005208512912457332,0
2019,AOK Rheinland-Pfalz/Saarland,3,924941,0.9,1.140308847901973,Regional,932930.0,0.9,0.008563343444845809,0
2019,AOK Rheinland-Pfalz/Saarland,4,928199,0.9,1.140308847901973,Regional,924941.0,0.9,-0.0035223868333223414,0
2020,AOK Rheinland-Pfalz/Saarland,1,920939,0.9,1.125520928959615,Regional,928199.0,0.9,0.007821598601162036,0
2020,AOK Rheinland-Pfalz/Saarland,2,927185,0.9,1.125520928959615,Regional,920939.0,0.9,-0.0067822081592809075,0
2020,AOK Rheinland-Pfalz/Saarland,3,928779,0.9,1.125520928959615,Regional,927185.0,0.9,-0.0017191822559683343,0
2020,AOK Rheinland-Pfalz/Saarland,4,928945,0.9,1.125520928959615,Regional,928779.0,0.9,-0.0001787292779014168,0
2021,AOK Rheinland-Pfalz/Saarland,1,921757,0.9,1.1,Regional,928945.0,0.9,0.007737810096399679,0
2021,AOK Rheinland-Pfalz/Saarland,2,922951,0.9,1.1,Regional,921757.0,0.9,-0.0012953522457654241,0
2021,AOK Rheinland-Pfalz/Saarland,3,925042,0.9,1.1,Regional,922951.0,0.9,-0.002265559060015104,0
2021,AOK Rheinland-Pfalz/Saarland,4,926150,0.9,1.1,Regional,925042.0,0.9,-0.001197783451994612,0
2022,AOK Rheinland-Pfalz/Saarland,1,919178,1.3,1.078531375765454,Regional,926150.0,0.9,0.007527938238946175,1
2022,AOK Rheinland-Pfalz/Saarland,2,921856,1.3,1.078531375765454,Regional,919178.0,1.3,-0.0029134726897293017,0
2022,AOK Rheinland-Pfalz/Saarland,3,928871,1.3,1.078531375765454,Regional,921856.0,1.3,-0.007609648361566232,0
2022,AOK Rheinland-Pfalz/Saarland,4,936028,1.3,1.078531375765454,Regional,928871.0,1.3,-0.0077050526930004274,0
2023,AOK Rheinland-Pfalz/Saarland,1,931902,1.8,1.06,Regional,936028.0,1.3,0.004407987795236895,1
2023,AOK Rheinland-Pfalz/Saarland,2,933231,1.8,1.06,Regional,931902.0,1.8,-0.0014261156215996961,0
2023,AOK Rheinland-Pfalz/Saarland,3,935164,1.8,1.06,Regional,933231.0,1.8,-0.002071298531660436,0
2023,AOK Rheinland-Pfalz/Saarland,4,937227,1.8,1.06,Regional,935164.0,1.8,-0.0022060301722478626,0
2024,AOK Rheinland-Pfalz/Saarland,1,930531,1.8,1.04,Regional,937227.0,1.8,0.007144480472713655,0
2024,AOK Rheinland-Pfalz/Saarland,2,934950,1.8,1.04,Regional,930531.0,1.8,-0.004748901433697534,0
2024,AOK Rheinland-Pfalz/Saarland,3,937803,1.8,1.04,Regional,934950.0,1.8,-0.0030515000802181936,0
2024,AOK Rheinland-Pfalz/Saarland,4,940789,1.8,1.04,Regional,937803.0,1.8,-0.0031840375857189623,0
2025,AOK Rheinland-Pfalz/Saarland,1,934209,2.47,1.011764061932219,Regional,940789.0,1.8,0.00699412939564557,1
2016,AOK Rheinland/Hamburg,2,2165166,1.4,1.014983367519833,Regional,2148363.0,1.4,-0.007821303941652319,0
2016,AOK Rheinland/Hamburg,3,2184006,1.4,1.014983367519833,Regional,2165166.0,1.4,-0.008701411346751241,0
2016,AOK Rheinland/Hamburg,4,2201749,1.4,1.014983367519833,Regional,2184006.0,1.4,-0.008124061930232792,0
2017,AOK Rheinland/Hamburg,1,2208066,1.4,1.015945659473408,Regional,2201749.0,1.4,-0.0028690827156047306,0
2017,AOK Rheinland/Hamburg,2,2223193,1.4,1.015945659473408,Regional,2208066.0,1.4,-0.006850791597714924,0
2017,AOK Rheinland/Hamburg,3,2233709,1.4,1.015945659473408,Regional,2223193.0,1.4,-0.004730133641118877,0
2017,AOK Rheinland/Hamburg,4,2248132,1.4,1.015945659473408,Regional,2233709.0,1.4,-0.006456973580712617,0
2018,AOK Rheinland/Hamburg,1,2248394,1.4,1.012396011092387,Regional,2248132.0,1.4,-0.00011654119953810542,0
2018,AOK Rheinland/Hamburg,2,2248281,1.4,1.012396011092387,Regional,2248394.0,1.4,5.0258095333824946e-05,0
2018,AOK Rheinland/Hamburg,3,2250916,1.4,1.012396011092387,Regional,2248281.0,1.4,-0.0011720065240955202,0
2018,AOK Rheinland/Hamburg,4,2257420,1.4,1.012396011092387,Regional,2250916.0,1.4,-0.002889490323050705,0
2019,AOK Rheinland/Hamburg,1,2251352,1.1,1.00517769885435,Regional,2257420.0,1.4,0.00268802438181641,0
2019,AOK Rheinland/Hamburg,2,2255029,1.1,1.00517769885435,Regional,2251352.0,1.1,-0.001633240825957025,0
2019,AOK Rheinland/Hamburg,3,2238895,1.1,1.00517769885435,Regional,2255029.0,1.1,0.007154675172691792,0
2019,AOK Rheinland/Hamburg,4,2250830,1.1,1.00517769885435,Regional,2238895.0,1.1,-0.005330754680322213,0
2020,AOK Rheinland/Hamburg,1,2248187,1.1,1.026744242350423,Regional,2250830.0,1.1,0.0011742335049737208,0
2020,AOK Rheinland/Hamburg,2,2256229,1.1,1.026744242350423,Regional,2248187.0,1.1,-0.0035771045735964136,0
2020,AOK Rheinland/Hamburg,3,2260579,1.1,1.026744242350423,Regional,2256229.0,1.1,-0.0019279957841158853,0
2020,AOK Rheinland/Hamburg,4,2261550,1.1,1.026744242350423,Regional,2260579.0,1.1,-0.00042953597286358937,0
2021,AOK Rheinland/Hamburg,1,2255871,1.1,1.02,Regional,2261550.0,1.1,0.0025111096371957286,0
2021,AOK Rheinland/Hamburg,2,2253414,1.1,1.02,Regional,2255871.0,1.1,0.0010891580236635872,0
2021,AOK Rheinland/Hamburg,3,2253559,1.1,1.02,Regional,2253414.0,1.1,-6.434680888642744e-05,0
2021,AOK Rheinland/Hamburg,4,2252290,1.1,1.02,Regional,2253559.0,1.1,0.000563109286244558,0
2022,AOK Rheinland/Hamburg,1,2249480,1.6,1.01564113683645,Regional,2252290.0,1.1,0.0012476190899040531,1
2022,AOK Rheinland/Hamburg,2,2234030,1.6,1.01564113683645,Regional,2249480.0,1.6,0.006868253996479186,0
2022,AOK Rheinland/Hamburg,3,2240580,1.6,1.01564113683645,Regional,2234030.0,1.6,-0.0029319212365098053,0
2022,AOK Rheinland/Hamburg,4,2255135,1.6,1.01564113683645,Regional,2240580.0,1.6,-0.006496085834917745,0
2023,AOK Rheinland/Hamburg,1,2259430,1.8,1.02,Regional,2255135.0,1.6,-0.0019045423001283737,1
2023,AOK Rheinland/Hamburg,2,2249943,1.8,1.02,Regional,2259430.0,1.8,0.0041988466117560625,0
2023,AOK Rheinland/Hamburg,3,2251860,1.8,1.02,Regional,2249943.0,1.8,-0.0008520215845468085,0
2023,AOK Rheinland/Hamburg,4,2258630,1.8,1.02,Regional,2251860.0,1.8,-0.0030064035952501486,0
2024,AOK Rheinland/Hamburg,1,2252633,2.2,1.02,Regional,2258630.0,1.8,0.002655149360453018,1
2024,AOK Rheinland/Hamburg,2,2243278,2.2,1.02,Regional,2252633.0,2.2,0.004152917940916252,0
2024,AOK Rheinland/Hamburg,3,2243784,2.2,1.02,Regional,2243278.0,2.2,-0.0002255627701961148,0
2024,AOK Rheinland/Hamburg,4,2247870,2.2,1.02,Regional,2243784.0,2.2,-0.0018210309013701853,0
2025,AOK Rheinland/Hamburg,1,2239511,2.99,1.015740094285598,Regional,2247870.0,2.2,0.003718631415517801,1
2016,AOK Sachsen-Anhalt,2,618033,0.3,1.399996247670359,Regional,593810.0,0.3,-0.040792509388524946,0
2016,AOK Sachsen-Anhalt,3,624844,0.3,1.399996247670359,Regional,618033.0,0.3,-0.01102044712822778,0
2016,AOK Sachsen-Anhalt,4,630469,0.3,1.399996247670359,Regional,624844.0,0.3,-0.009002246960841426,0
2017,AOK Sachsen-Anhalt,1,633152,0.3,1.346786970584741,Regional,630469.0,0.3,-0.004255562129145129,0
2017,AOK Sachsen-Anhalt,2,637558,0.3,1.346786970584741,Regional,633152.0,0.3,-0.006958834529465279,0
2017,AOK Sachsen-Anhalt,3,642464,0.3,1.346786970584741,Regional,637558.0,0.3,-0.007694986181649356,0
2017,AOK Sachsen-Anhalt,4,647358,0.3,1.346786970584741,Regional,642464.0,0.3,-0.007617547442346964,0
2018,AOK Sachsen-Anhalt,1,649575,0.3,1.305519273493653,Regional,647358.0,0.3,-0.0034246892754858983,0
2018,AOK Sachsen-Anhalt,2,651416,0.3,1.305519273493653,Regional,649575.0,0.3,-0.002834160797444483,0
2018,AOK Sachsen-Anhalt,3,653996,0.3,1.305519273493653,Regional,651416.0,0.3,-0.003960602748474093,0
2018,AOK Sachsen-Anhalt,4,656701,0.3,1.305519273493653,Regional,653996.0,0.3,-0.004136110924225837,0
2019,AOK Sachsen-Anhalt,1,657420,0.3,1.29458281908549,Regional,656701.0,0.3,-0.001094866613572996,0
2019,AOK Sachsen-Anhalt,2,659765,0.3,1.29458281908549,Regional,657420.0,0.3,-0.003566973928386724,0
2019,AOK Sachsen-Anhalt,3,658729,0.3,1.29458281908549,Regional,659765.0,0.3,0.0015702560760270702,0
2019,AOK Sachsen-Anhalt,4,661346,0.3,1.29458281908549,Regional,658729.0,0.3,-0.003972802169025502,0
2020,AOK Sachsen-Anhalt,1,660609,0.0,1.275800093760714,Regional,661346.0,0.3,0.0011143939783411407,0
2020,AOK Sachsen-Anhalt,2,664673,0.0,1.275800093760714,Regional,660609.0,0.0,-0.006151899232374975,0
2020,AOK Sachsen-Anhalt,3,666333,0.0,1.275800093760714,Regional,664673.0,0.0,-0.0024974686800878026,0
2020,AOK Sachsen-Anhalt,4,667457,0.0,1.275800093760714,Regional,666333.0,0.0,-0.0016868442655549102,0
2021,AOK Sachsen-Anhalt,1,667537,0.6,1.25,Regional,667457.0,0.0,-0.00011985790844953308,1
2021,AOK Sachsen-Anhalt,2,669386,0.6,1.25,Regional,667537.0,0.6,-0.002769883916546948,0
2021,AOK Sachsen-Anhalt,3,669666,0.6,1.25,Regional,669386.0,0.6,-0.000418293779672715,0
2021,AOK Sachsen-Anhalt,4,671407,0.6,1.25,Regional,669666.0,0.6,-0.002599803484124922,0
2022,AOK Sachsen-Anhalt,1,669806,0.8,1.212180652886651,Regional,671407.0,0.6,0.002384544694946582,1
2022,AOK Sachsen-Anhalt,2,669140,0.8,1.212180652886651,Regional,669806.0,0.8,0.0009943177576790892,0
2022,AOK Sachsen-Anhalt,3,677701,0.8,1.212180652886651,Regional,669140.0,0.8,-0.012794034133365216,0
2022,AOK Sachsen-Anhalt,4,680591,0.8,1.212180652886651,Regional,677701.0,0.8,-0.004264417493850533,0
2023,AOK Sachsen-Anhalt,1,680864,1.0,1.23,Regional,680591.0,0.8,-0.0004011219660559719,1
2023,AOK Sachsen-Anhalt,2,678854,1.0,1.23,Regional,680864.0,1.0,0.0029521314095032193,0
2023,AOK Sachsen-Anhalt,3,679918,1.0,1.23,Regional,678854.0,1.0,-0.0015673473235776766,0
2023,AOK Sachsen-Anhalt,4,682905,1.0,1.23,Regional,679918.0,1.0,-0.004393176824264103,0
2024,AOK Sachsen-Anhalt,1,682220,1.3,1.22,Regional,682905.0,1.0,0.0010030677766307173,1
2024,AOK Sachsen-Anhalt,2,684234,1.3,1.22,Regional,682220.0,1.3,-0.002952126879892117,0
2024,AOK Sachsen-Anhalt,3,685195,1.3,1.22,Regional,684234.0,1.3,-0.0014044902767181987,0
2024,AOK Sachsen-Anhalt,4,687187,1.3,1.22,Regional,685195.0,1.3,-0.002907201599544655,0
2025,AOK Sachsen-Anhalt,1,690521,2.5,1.198946761579119,Regional,687187.0,1.3,-0.004851663375471305,1
2016,Audi BKK,2,445935,0.7,0.8048808217727136,Bundesweit,439412.0,0.7,-0.014844838101826987,0
2016,Audi BKK,3,459520,0.7,0.8048808217727136,Bundesweit,445935.0,0.7,-0.03046408108805095,0
2016,Audi BKK,4,468798,0.7,0.8048808217727136,Bundesweit,459520.0,0.7,-0.020190633704735377,0
2017,Audi BKK,1,472280,0.7,0.8032538923481337,Bundesweit,468798.0,0.7,-0.007427506090043046,0
2017,Audi BKK,2,481508,0.7,0.8032538923481337,Bundesweit,472280.0,0.7,-0.01953925637333785,0
2017,Audi BKK,3,490065,0.7,0.8032538923481337,Bundesweit,481508.0,0.7,-0.0177712519833523,0
2017,Audi BKK,4,501070,0.7,0.8032538923481337,Bundesweit,490065.0,0.7,-0.022456204789160623,0
2018,Audi BKK,1,505571,0.7,0.8029107357198013,Bundesweit,501070.0,0.7,-0.008982776857524896,0
2018,Audi BKK,2,512789,0.7,0.8029107357198013,Bundesweit,505571.0,0.7,-0.014276926485102983,0
2018,Audi BKK,3,518062,0.7,0.8029107357198013,Bundesweit,512789.0,0.7,-0.010282981889237094,0
2018,Audi BKK,4,525444,0.7,0.8029107357198013,Bundesweit,518062.0,0.7,-0.014249259741112068,0
2019,Audi BKK,1,526870,0.7,0.8167040940250685,Bundesweit,525444.0,0.7,-0.0027138952961685736,0
2019,Audi BKK,2,533133,0.7,0.8167040940250685,Bundesweit,526870.0,0.7,-0.01188718279651527,0
2019,Audi BKK,3,535573,0.7,0.8167040940250685,Bundesweit,533133.0,0.7,-0.004576719130123252,0
2019,Audi BKK,4,540535,0.7,0.8167040940250685,Bundesweit,535573.0,0.7,-0.009264843448045365,0
2020,Audi BKK,1,541170,0.7,0.8089053070084944,Bundesweit,540535.0,0.7,-0.0011747620413109234,0
2020,Audi BKK,2,545127,0.7,0.8089053070084944,Bundesweit,541170.0,0.7,-0.007311935251399745,0
2020,Audi BKK,3,546929,0.7,0.8089053070084944,Bundesweit,545127.0,0.7,-0.003305651710518833,0
2020,Audi BKK,4,551442,0.7,0.8089053070084944,Bundesweit,546929.0,0.7,-0.008251528077684672,0
2021,Audi BKK,1,550952,1.1,0.83,Bundesweit,551442.0,0.7,0.0008885793972892888,1
2021,Audi BKK,2,550528,1.1,0.83,Bundesweit,550952.0,1.1,0.0007695770230437498,0
2021,Audi BKK,3,551983,1.1,0.83,Bundesweit,550528.0,1.1,-0.002642917344803534,0
2021,Audi BKK,4,555569,1.1,0.83,Bundesweit,551983.0,1.1,-0.006496576887331675,0
2022,Audi BKK,1,554542,1.1,0.8094477376169258,Bundesweit,555569.0,1.1,0.0018485552649625879,0
2022,Audi BKK,2,556998,1.1,0.8094477376169258,Bundesweit,554542.0,1.1,-0.004428880048760959,0
2022,Audi BKK,3,559628,1.1,0.8094477376169258,Bundesweit,556998.0,1.1,-0.00472174047303581,0
2022,Audi BKK,4,563440,1.1,0.8094477376169258,Bundesweit,559628.0,1.1,-0.006811667750720121,0
2023,Audi BKK,1,562737,1.25,0.85,Bundesweit,563440.0,1.1,0.0012476927445690758,1
2023,Audi BKK,2,565361,1.25,0.85,Bundesweit,562737.0,1.25,-0.004662924243474305,0
2023,Audi BKK,3,566429,1.25,0.85,Bundesweit,565361.0,1.25,-0.001889058495368446,0
2023,Audi BKK,4,569526,1.25,0.85,Bundesweit,566429.0,1.25,-0.005467587288080236,0
2024,Audi BKK,1,568589,1.0,0.86,Bundesweit,569526.0,1.25,0.001645227785913198,0
2024,Audi BKK,2,575982,1.0,0.86,Bundesweit,568589.0,1.0,-0.013002361987305417,0
2024,Audi BKK,3,587138,1.0,0.86,Bundesweit,575982.0,1.0,-0.019368660826206373,0
2024,Audi BKK,4,595201,1.0,0.86,Bundesweit,587138.0,1.0,-0.013732717010311033,0
2025,Audi BKK,1,598409,2.4,0.8717571153576876,Bundesweit,595201.0,1.0,-0.005389775890833517,1
2016,BAHN-BKK,2,474380,1.4,1.160074243158938,Bundesweit,480700.0,1.4,0.01314749323902642,0
2016,BAHN-BKK,3,472976,1.4,1.160074243158938,Bundesweit,474380.0,1.4,0.0029596525991820903,0
2016,BAHN-BKK,4,474044,1.4,1.160074243158938,Bundesweit,472976.0,1.4,-0.002258042691383918,0
2017,BAHN-BKK,1,473034,1.4,1.16095781350717,Bundesweit,474044.0,1.4,0.0021306039101855524,0
2017,BAHN-BKK,2,471686,1.4,1.16095781350717,Bundesweit,473034.0,1.4,0.002849689451498201,0
2017,BAHN-BKK,3,470300,1.4,1.16095781350717,Bundesweit,471686.0,1.4,0.002938395457995361,0
2017,BAHN-BKK,4,472231,1.4,1.16095781350717,Bundesweit,470300.0,1.4,-0.004105889857537742,0
2018,BAHN-BKK,1,470530,1.4,1.158839613749628,Bundesweit,472231.0,1.4,0.0036020506912930322,0
2018,BAHN-BKK,2,469018,1.4,1.158839613749628,Bundesweit,470530.0,1.4,0.0032133976579601727,0
2018,BAHN-BKK,3,467279,1.4,1.158839613749628,Bundesweit,469018.0,1.4,0.003707746824215702,0
2018,BAHN-BKK,4,469010,1.4,1.158839613749628,Bundesweit,467279.0,1.4,-0.00370442497950903,0
2019,BAHN-BKK,1,467290,1.2,1.163814396734627,Bundesweit,469010.0,1.4,0.0036672992047077886,0
2019,BAHN-BKK,2,466059,1.2,1.163814396734627,Bundesweit,467290.0,1.2,0.0026343384193969486,0
2019,BAHN-BKK,3,465130,1.2,1.163814396734627,Bundesweit,466059.0,1.2,0.0019933098599104406,0
2019,BAHN-BKK,4,468847,1.2,1.163814396734627,Bundesweit,465130.0,1.2,-0.007991314256229442,0
2020,BAHN-BKK,1,468763,1.2,1.150650700034431,Bundesweit,468847.0,1.2,0.00017916292521867475,0
2020,BAHN-BKK,2,470374,1.2,1.150650700034431,Bundesweit,468763.0,1.2,-0.0034367046887232994,0
2020,BAHN-BKK,3,471409,1.2,1.150650700034431,Bundesweit,470374.0,1.2,-0.002200376721502464,0
2020,BAHN-BKK,4,474943,1.2,1.150650700034431,Bundesweit,471409.0,1.2,-0.00749667486195639,0
2021,BAHN-BKK,1,475587,1.2,1.16,Bundesweit,474943.0,1.2,-0.0013559521879467642,0
2021,BAHN-BKK,2,477403,1.2,1.16,Bundesweit,475587.0,1.2,-0.003818439107881418,0
2021,BAHN-BKK,3,477797,1.2,1.16,Bundesweit,477403.0,1.2,-0.0008252985423216863,0
2021,BAHN-BKK,4,481063,1.2,1.16,Bundesweit,477797.0,1.2,-0.0068355389422704626,0
2022,BAHN-BKK,1,480908,1.2,1.144441582129982,Bundesweit,481063.0,1.2,0.00032220312100494117,0
2022,BAHN-BKK,2,480849,1.2,1.144441582129982,Bundesweit,480908.0,1.2,0.0001226845883204272,0
2022,BAHN-BKK,3,482482,1.2,1.144441582129982,Bundesweit,480849.0,1.2,-0.0033960765229833064,0
2022,BAHN-BKK,4,486458,1.2,1.144441582129982,Bundesweit,482482.0,1.2,-0.008240721933667991,0
2023,BAHN-BKK,1,486293,1.7,1.15,Bundesweit,486458.0,1.2,0.0003391865279222461,1
2023,BAHN-BKK,2,484598,1.7,1.15,Bundesweit,486293.0,1.7,0.0034855529485310296,0
2023,BAHN-BKK,3,483556,1.7,1.15,Bundesweit,484598.0,1.7,0.0021502358656040675,0
2023,BAHN-BKK,4,486468,1.7,1.15,Bundesweit,483556.0,1.7,-0.006022053288553963,0
2024,BAHN-BKK,1,484157,2.2,1.14,Bundesweit,486468.0,1.7,0.004750569410526489,1
2024,BAHN-BKK,2,477080,2.2,1.14,Bundesweit,484157.0,2.2,0.014617159309893279,0
2024,BAHN-BKK,3,475613,2.2,1.14,Bundesweit,477080.0,2.2,0.0030749559822252034,0
2024,BAHN-BKK,4,478255,3.4,1.14,Bundesweit,475613.0,2.2,-0.005554936471458939,1
2025,BAHN-BKK,1,474254,3.4,1.126273424264973,Bundesweit,478255.0,3.4,0.00836582994427659,0
2016,BARMER,2,7569245,1.1,1.044031742647722,Bundesweit,7618418.0,1.1,0.006454489632887038,0
